FeatureID	MeanAbundance	Occupancy	Predicted	Lower	Upper	Classification	Migration	MeanLibrary	Detection	RSquared	DisplayTaxon	StandardizedDeviation
OTU_12389	8.91101303614159e-05	0.3	0.270285335821065	0.177777777777778	0.366666666666667	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Gaiellales	0.634752327878761
OTU_2480	5.07909818967201e-05	0.211111111111111	0.160737585380257	0.0888888888888889	0.244444444444444	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Planosporangium	1.30111593735814
OTU_4307	0.000184865364809156	0.6	0.498462489763057	0.4	0.6	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Coriobacteriaceae	1.92654791024854
OTU_8662	7.39330913722078e-06	0.0333333333333333	0.024439317672863	0	0.0555555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Leptolinea	0.546446264982569
OTU_3827	2.16401605244544e-05	0.155555555555556	0.0705600016841595	0.0222222222222222	0.122222222222222	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	MB-A2-108	3.14867251087011
OTU_592	0.000539791827779334	0.933333333333333	0.902163396911616	0.833333333333333	0.955555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Illumatobacter	0.995322649770452
OTU_243	0.000525618029910911	0.533333333333333	0.894936836019667	0.833333333333333	0.955555555555556	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Bacteroidetes vadinHA17	-11.187484677732
OTU_1344	1.33477933758901e-05	0.144444444444444	0.0438737617924935	0.0111111111111111	0.0888888888888889	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Cellulomonas	4.65835517469435
OTU_2980	1.55027090733449e-05	0.122222222222222	0.0508513915290869	0.0111111111111111	0.1	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Terrestrial Miscellaneous Gp(TMEG)	3.08193502012711
OTU_359	0.000492563845014936	0.588888888888889	0.876152182778669	0.8	0.944444444444444	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Erysipelothrix	-8.2730840915942
OTU_2426	1.27722862603757e-05	0.122222222222222	0.0420052327282356	0.0111111111111111	0.0888888888888889	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Cytophagaceae	3.79362455528171
OTU_5371	3.16554448338836e-06	0.0333333333333333	0.0105053849360485	0	0.0333333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaerolineaceae	2.05451535575563
OTU_550	0.000215106374048181	0.8	0.557504640279801	0.455555555555556	0.655555555555556	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Gaiella	4.63176038188911
OTU_1127	0.000407147138030444	0.788888888888889	0.812732564890607	0.733333333333333	0.888888888888889	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	SB-5	-0.579815077583782
OTU_8760	3.04260435766337e-06	0.0333333333333333	0.0100985374515661	0	0.0333333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Rhizomicrobium	2.09113162935905
OTU_2593	0.000155538585848377	0.555555555555556	0.435390572158397	0.333333333333333	0.533333333333333	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Chloroplast	2.2992469142248
OTU_1486	0.000181003680793519	0.488888888888889	0.490490291679215	0.388888888888889	0.588888888888889	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Pedomicrobium	-0.030389978718093
OTU_7903	0.00011143369565464	0.5	0.329275276621926	0.233333333333333	0.433333333333333	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	MB-A2-108	3.44640215580972
OTU_5089	7.51354910979028e-05	0.322222222222222	0.231541496374704	0.144444444444444	0.322222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Acidobacteriaceae (Subgroup 1)	2.03944319927139
OTU_5	0.00433928493105306	1	0.999999999999762	1	1	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Thiobacillus	2.14428474976103e-11
OTU_13495	3.27085990907009e-07	0	0.00108833272279664	0	0.0111111111111111	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Fibrobacteraceae	-0.0979499450516978
OTU_55	0.00165186851957733	0.7	0.999864046333631	1	1	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	RB41	-26.9877641700268
OTU_12273	4.5915905678201e-05	0.244444444444444	0.146060019006147	0.0777777777777778	0.222222222222222	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Coriobacteriaceae	2.64282409867068
OTU_10146	1.81759107634322e-05	0.133333333333333	0.0594656612530584	0.0111111111111111	0.111111111111111	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Bacillus	2.96316075358673
OTU_1013	0.000299221908773423	0.755555555555556	0.692419646810351	0.6	0.788888888888889	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Subgroup 6	1.29787750090986
OTU_6051	3.82999661521083e-05	0.111111111111111	0.122802794309012	0.0555555555555556	0.188888888888889	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Ignavibacterium	-0.337944629720012
OTU_1378	4.03332304848107e-05	0.177777777777778	0.129050754705983	0.0666666666666667	0.2	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Ardenticatenia	1.37884178569703
OTU_1045	0.00019259682747106	0.766666666666667	0.514125476512318	0.411111111111111	0.622222222222222	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Fodinicola	4.79354546871572
OTU_6020	2.27508069041324e-05	0.0666666666666667	0.0741002596486104	0.0222222222222222	0.133333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Methanobacterium	-0.26923293572599
OTU_84	0.00281617384399388	0.966666666666667	0.99999996301605	1	1	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Illumatobacter	-2.99999667144447
OTU_3940	2.62389230623553e-05	0.233333333333333	0.0851660333032698	0.0333333333333333	0.144444444444444	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Subgroup 23	5.03580925003677
OTU_157	0.000447769558253798	0.866666666666667	0.845832298798111	0.766666666666667	0.911111111111111	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Geodermatophilaceae	0.547347012547642
OTU_13491	8.36793963971306e-06	0.0222222222222222	0.0276356862610499	0	0.0666666666666667	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Nitrospinaceae	-0.313290249238478
OTU_10153	9.26854419800924e-05	0.455555555555556	0.279973261343439	0.188888888888889	0.377777777777778	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	SB-5	3.70996133666112
OTU_3693	0.000286189192176234	0.833333333333333	0.674134330179756	0.577777777777778	0.766666666666667	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Desulfobulbus	3.2223230051479
OTU_3850	3.51887069861284e-05	0.0555555555555556	0.113187848604545	0.0555555555555556	0.177777777777778	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	BSV26	-1.72572437716662
OTU_5333	1.30698823433715e-05	0.111111111111111	0.0429717177586439	0.0111111111111111	0.0888888888888889	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Rubrobacter	3.18761435527342
OTU_31	0.00281725188610425	1	0.999999963311991	1	1	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Xanthomonadales Incertae Sedis	3.30192080677527e-06
OTU_3303	0.000668640733541409	0.811111111111111	0.94976822849049	0.9	0.988888888888889	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Bacteroidetes vadinHA17	-6.02234118195877
OTU_22	0.000946730595250589	0.966666666666667	0.989230799047909	0.966666666666667	1	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Xanthomonadales Incertae Sedis	-2.0307719143118
OTU_8229	3.096048717004e-05	0.155555555555556	0.100016175828107	0.0444444444444444	0.166666666666667	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Latescibacteria	1.75618314828921
OTU_1362	0.00030585152835268	0.722222222222222	0.701379958977141	0.6	0.788888888888889	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Gemmatimonas	0.432045991423177
OTU_12963	2.18936576749309e-06	0.0222222222222222	0.00727233563347949	0	0.0333333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	GAL15	1.34548979298685
OTU_1579	0.000297482967230047	0.777777777777778	0.690031653766242	0.588888888888889	0.777777777777778	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Coriobacteriaceae	1.79993166136732
OTU_4580	4.21053108575295e-06	0.0555555555555556	0.0139598021285	0	0.0444444444444444	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Leptospiraceae	3.3634370860755
OTU_2446	5.56920751744639e-05	0.177777777777778	0.175326992735066	0.1	0.255555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	SJA-28	0.0611450344682195
OTU_1521	4.89320372094892e-05	0.155555555555556	0.155160213924604	0.0888888888888889	0.233333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaerolineaceae	0.0103589667836145
OTU_2771	2.75920750584066e-05	0.233333333333333	0.0894371190083412	0.0333333333333333	0.155555555555556	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Syntrophobacteraceae	4.78362086508344
OTU_3302	2.20953812607137e-05	0.255555555555556	0.0720120265396531	0.0222222222222222	0.133333333333333	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Streptomyces	6.73576058141726
OTU_4644	1.09542077355271e-05	0.111111111111111	0.0360885090189054	0	0.0777777777777778	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Christensenellaceae R-7 group	3.8160172500513
OTU_104	0.00100071331461042	0.833333333333333	0.992124460806487	0.966666666666667	1	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Truepera	-14.2912014725838
OTU_1067	4.14016081533403e-05	0.266666666666667	0.132322426200433	0.0666666666666667	0.211111111111111	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Acidimicrobiaceae	3.76135559403837
OTU_16	0.0038038759340709	1	0.999999999981956	1	1	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	KD4-96	1.62400093373094e-09
OTU_1699	5.43386226050477e-05	0.255555555555556	0.171314830097602	0.1	0.255555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Chthoniobacter	2.12105089490348
OTU_5166	1.97657820023931e-05	0.2	0.0645669775120929	0.0222222222222222	0.122222222222222	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Phaselicystis	5.2279839847486
OTU_231	0.000528516306685198	0.955555555555556	0.896453078569486	0.833333333333333	0.955555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	OPB35 soil group	1.84032514510333
OTU_13891	6.32409460691459e-06	0.0777777777777778	0.0209259040437077	0	0.0555555555555556	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaerolineaceae	3.76804553707506
OTU_5995	3.72698161051715e-05	0.266666666666667	0.119626526405018	0.0555555555555556	0.188888888888889	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	BSV26	4.29843083172086
OTU_515	0.000573075105268091	0.922222222222222	0.917376891188729	0.855555555555556	0.966666666666667	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	KD4-96	0.16696292490033
OTU_377	0.000259209380908424	0.488888888888889	0.633337749899308	0.533333333333333	0.733333333333333	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Aeromonas	-2.84370531336032
OTU_3457	0.000101055811849583	0.588888888888889	0.302295946923535	0.211111111111111	0.4	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Rhodocyclaceae	5.92018066578683
OTU_14000	2.86368062277605e-06	0.0222222222222222	0.00950625599737947	0	0.0333333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Aminicenantes	1.14443696023585
OTU_1571	8.57770425253416e-05	0.422222222222222	0.261171313109889	0.177777777777778	0.355555555555556	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Clostridium sensu stricto 1	3.47816214661815
OTU_402	8.01888328313749e-05	0.377777777777778	0.245712576653492	0.155555555555556	0.333333333333333	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	0319-6A21	2.91023142166081
OTU_6040	1.08615098419534e-05	0.0888888888888889	0.0357862714298553	0	0.0777777777777778	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Subgroup 21	2.71201633964529
OTU_255	0.001220343971873	0.988888888888889	0.997883239612452	0.988888888888889	1	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Gemmatimonadaceae	-0.809491565120682
OTU_1101	0.000197651689755114	0.788888888888889	0.524152910722111	0.422222222222222	0.622222222222222	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Miscellaneous Crenarchaeotic Group	5.02888277363242
OTU_2951	2.68034211639793e-05	0.2	0.0869492922002535	0.0333333333333333	0.144444444444444	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Miscellaneous Crenarchaeotic Group	3.80639685824326
OTU_518	0.000123268303115448	0.622222222222222	0.359101686728004	0.266666666666667	0.455555555555556	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Chloroflexi	5.20322626985968
OTU_1652	4.3137158803045e-05	0.3	0.137620501713415	0.0666666666666667	0.211111111111111	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Chryseolinea	4.47158684555445
OTU_12	0.0069855987643055	1	1	1	1	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Bacteroidetes vadinHA17	0
OTU_443	0.000477582217406739	0.822222222222222	0.866672668481411	0.788888888888889	0.933333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Azoarcus	-1.240538468935
OTU_800	0.000608689176725635	0.988888888888889	0.931218890985666	0.877777777777778	0.977777777777778	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Subgroup 6	2.16177611703034
OTU_13640	6.81132156310987e-06	0.0666666666666667	0.0225278075083095	0	0.0555555555555556	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	FGL12-B44	2.82182898243273
OTU_14008	8.6702495559495e-06	0.0333333333333333	0.02862591928432	0	0.0666666666666667	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Methylococcaceae	0.267812397375486
OTU_1150	0.000242924634736141	0.277777777777778	0.606701709064853	0.5	0.711111111111111	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaerolineaceae	-6.38804678585848
OTU_4673	0.000145247135107947	0.511111111111111	0.411855473544757	0.311111111111111	0.511111111111111	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Sh765B-TzT-35	1.91320711473983
OTU_124	0.000305809488553492	0.733333333333333	0.701323852091367	0.6	0.788888888888889	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	KD3-10	0.663499064781779
OTU_3740	2.88872157059349e-05	0.144444444444444	0.0935136883427254	0.0333333333333333	0.155555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Marine Benthic Group D and DHVEG-1	1.65952255650324
OTU_5305	4.20851632006733e-05	0.133333333333333	0.134411564270989	0.0666666666666667	0.211111111111111	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Methylococcaceae	-0.0299887941470298
