feature_id	frequency	samples_observed	genus_agreement_pattern	silva_taxon	silva_confidence	silva_category	silva_domain	silva_phylum	silva_class	silva_order	silva_family	silva_genus	silva_species	gtdb_taxon	gtdb_confidence	gtdb_category	gtdb_domain	gtdb_phylum	gtdb_class	gtdb_order	gtdb_family	gtdb_genus	gtdb_species	greengenes2_taxon	greengenes2_confidence	greengenes2_category	greengenes2_domain	greengenes2_phylum	greengenes2_class	greengenes2_order	greengenes2_family	greengenes2_genus	greengenes2_species
16f300a764ed32dd3259f6be8ff697de	7	1	Database-specific/renamed genus	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	Thermoplasmatota	Thermoplasmata	Marine_Group_II	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__BMS3ABIN01; f__BMS3ABIN01; g__JBAZWE01; s__JBAZWE01 sp041658445	1.0	Bacteria	Bacteria	Actinomycetota	Thermoleophilia	BMS3ABIN01	BMS3ABIN01	JBAZWE01	JBAZWE01 sp041658445	d__Archaea; p__Thermoplasmatota; c__E2; o__DHVEG-1; f__DHVEG-1; g__SM1-50; s__SM1-50 sp002496355	1.0	Archaea	Archaea	Thermoplasmatota	E2	DHVEG-1	DHVEG-1	SM1-50	SM1-50 sp002496355
178e5b49d1382ecedfaeb479490b0a0b	2	1	Database-specific/renamed genus	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	Incertae_Sedis		d__Bacteria; p__CSSED10-310; c__CSSED10-310; o__CSSED10-310; f__CSSED10-310; g__CAZELM01; s__CAZELM01 sp964512995	1.0	Bacteria	Bacteria	CSSED10-310	CSSED10-310	CSSED10-310	CSSED10-310	CAZELM01	CAZELM01 sp964512995	d__Bacteria; p__Acidobacteriota	1.0	Bacteria	Bacteria	Acidobacteriota					
17bcaf5a87036a0156e86b9fd722a418	4	1	Database-specific/renamed genus	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Bdellovibrionota; c__JACOXK01; o__2-02-FULL-40-11; f__2-02-FULL-40-11; g__CAYJMQ01; s__CAYJMQ01 sp964392415	1.0	Bacteria	Bacteria	Bdellovibrionota	JACOXK01	2-02-FULL-40-11	2-02-FULL-40-11	CAYJMQ01	CAYJMQ01 sp964392415	d__Bacteria; p__Bdellovibrionota_473306; c__O2-12-FULL-43-9; o__2-02-FULL-40-11; f__2-02-FULL-40-11; g__2-02-FULL-38-15-A; s__2-02-FULL-38-15-A sp001797335	1.0	Bacteria	Bacteria	Bdellovibrionota_473306	O2-12-FULL-43-9	2-02-FULL-40-11	2-02-FULL-40-11	2-02-FULL-38-15-A	2-02-FULL-38-15-A sp001797335
17cca5dbb858ecc8331af6ce73ecfbbe	3	1	Database-specific/renamed genus	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Incertae_Sedis	1.0	Mitochondria	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria	Incertae_Sedis		d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__UBA1997; g__UBA2645	1.0	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	UBA1997	UBA2645		d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__; s__	1.0	Mitochondria	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria		
17df3d296faa86b1b301701e1eebdc7d	6	1	Database-specific/renamed genus	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Incertae_Sedis	Incertae_Sedis		d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Woesearchaeales; f__DSVV01; g__JABHXF01; s__JABHXF01 sp018661705	1.0	Archaea	Archaea	Nanobdellota	Nanobdellia	Woesearchaeales	DSVV01	JABHXF01	JABHXF01 sp018661705	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__SCGC-AAA011-G17; f__GW2011-AR20; g__GCA-2688355; s__GCA-2688355 sp002688355	1.0	Archaea	Archaea	Nanoarchaeota	Nanoarchaeia	SCGC-AAA011-G17	GW2011-AR20	GCA-2688355	GCA-2688355 sp002688355
1878c877726ea800913b57df800be272	6	1	Database-specific/renamed genus	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira	1.0	Bacteria	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira		d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Palsa-1315; s__Palsa-1315 sp963781915	1.0	Bacteria	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Palsa-1315	Palsa-1315 sp963781915	d__Bacteria; p__Nitrospirota_A_437815; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Palsa-1315; s__	1.0	Bacteria	Bacteria	Nitrospirota_A_437815	Nitrospiria	Nitrospirales	Nitrospiraceae	Palsa-1315	
18ff009abc8eccc4c9515ba5d20b2ea9	8	1	Database-specific/renamed genus	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Patescibacteriota; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae	1.0	Bacteria	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	Saccharimonadaceae			d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA1547; g__UBA1547; s__UBA1547 sp004322265	1.0	Bacteria	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA1547	UBA1547	UBA1547 sp004322265
19134cd91473a8716af2fea6515a38ad	4	1	Database-specific/renamed genus	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Patescibacteriota; c__Saccharimonadia; o__Saccharimonadales; f__JALRHH01; g__JALRHH01; s__JALRHH01 sp023253175	1.0	Bacteria	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	JALRHH01	JALRHH01	JALRHH01 sp023253175	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__OMJO01; g__OMJO01; s__OMJO01 sp900299395	1.0	Bacteria	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	OMJO01	OMJO01	OMJO01 sp900299395
1a2c609995e7d735d0d7040ee5bb6e3b	3	1	Database-specific/renamed genus	d__Bacteria; p__Patescibacteria; c__Berkelbacteria; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Patescibacteria	Berkelbacteria	Incertae_Sedis	Incertae_Sedis	Incertae_Sedis		Unassigned	1.0	Unassigned								d__Bacteria; p__Patescibacteria; c__UBA1384; o__XYA2-FULL-43-10; f__XYA2-FULL-43-10; g__XYA2-FULL-43-10; s__	1.0	Bacteria	Bacteria	Patescibacteria	UBA1384	XYA2-FULL-43-10	XYA2-FULL-43-10	XYA2-FULL-43-10	
1b582e02c5db66d9b19bac42d19cbdfe	4	1	Database-specific/renamed genus	d__Bacteria; p__NB1-j; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	NB1-j	Incertae_Sedis	Incertae_Sedis	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Omnitrophota; c__Gorgyraeia; o__2-02-FULL-51-18; f__2-02-FULL-51-18; g__20-14-0-80-50-8; s__20-14-0-80-50-8 sp002779345	1.0	Bacteria	Bacteria	Omnitrophota	Gorgyraeia	2-02-FULL-51-18	2-02-FULL-51-18	20-14-0-80-50-8	20-14-0-80-50-8 sp002779345	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__DSM-8532; f__DSM-8532; g__Thermoclostridium_A; s__Thermoclostridium_A caenicola	1.0	Bacteria	Bacteria	Bacillota_A_368345	Clostridia_258483	DSM-8532	DSM-8532	Thermoclostridium_A	Thermoclostridium_A caenicola
1c8aaf7ad4d934ef9d673d03d0267425	2	1	Database-specific/renamed genus	d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SAR202_clade; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Chloroflexota	Dehalococcoidia	SAR202_clade	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__Lucifugimonadales; f__Lucifugimonadaceae; g__SHXW01; s__SHXW01 sp009693115	1.0	Bacteria	Bacteria	Chloroflexota	Dehalococcoidia	Lucifugimonadales	Lucifugimonadaceae	SHXW01	SHXW01 sp009693115	d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__UBA1151; f__SHXW01; g__SHXW01; s__SHXW01 sp009693115	1.0	Bacteria	Bacteria	Chloroflexota	Dehalococcoidia	UBA1151	SHXW01	SHXW01	SHXW01 sp009693115
1e4c881a8860dc325bcfe839a009aebd	13	1	All three genus labels agree	d__Bacteria; p__Bdellovibrionota; c__Bacteriovoracia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Bacteriovorax	1.0	Bacteria	Bacteria	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	Bacteriovorax		d__Bacteria; p__Bdellovibrionota; c__Bacteriovoracia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Bacteriovorax; s__Bacteriovorax sp030654205	1.0	Bacteria	Bacteria	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	Bacteriovorax	Bacteriovorax sp030654205	d__Bacteria; p__Bdellovibrionota_473306; c__Bacteriovoracia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Bacteriovorax; s__Bacteriovorax stolpii	1.0	Bacteria	Bacteria	Bdellovibrionota_473306	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	Bacteriovorax	Bacteriovorax stolpii
1f35fc598292457fbb482e2b8f4237fd	4	1	Database-specific/renamed genus	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Incertae_Sedis	Incertae_Sedis		d__Archaea; p__Nanobdellota; c__Nanobdellia; o__SCGC-AAA011-G17; f__GW2011-AR17; g__UBA9640; s__UBA9640 sp018830945	1.0	Archaea	Archaea	Nanobdellota	Nanobdellia	SCGC-AAA011-G17	GW2011-AR17	UBA9640	UBA9640 sp018830945	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__SCGC-AAA011-G17; f__GW2011-AR20; g__GCA-2688355; s__GCA-2688355 sp002688355	1.0	Archaea	Archaea	Nanoarchaeota	Nanoarchaeia	SCGC-AAA011-G17	GW2011-AR20	GCA-2688355	GCA-2688355 sp002688355
1f8747026500ce37ab66b935d9b1b53e	131	2	Database-specific/renamed genus	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Nitrospirota	Thermodesulfovibrionia	Incertae_Sedis	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__UBA6902; f__UBA6902	1.0	Bacteria	Bacteria	Nitrospirota	Thermodesulfovibrionia	UBA6902	UBA6902			d__Bacteria; p__Nitrospirota_A_437815; c__Thermodesulfovibrionia; o__UBA6902; f__UBA6902; g__Glo-13; s__	1.0	Bacteria	Bacteria	Nitrospirota_A_437815	Thermodesulfovibrionia	UBA6902	UBA6902	Glo-13	
1fb6df604938c337483d36ee2e939b92	4	1	Database-specific/renamed genus	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Patescibacteria	ABY1	Candidatus_Kerfeldbacteria	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Patescibacteriota; c__Patescibacteriia; o__Veblenbacterales; f__UBA10138; g__UBA10138; s__UBA10138 sp937929825	1.0	Bacteria	Bacteria	Patescibacteriota	Patescibacteriia	Veblenbacterales	UBA10138	UBA10138	UBA10138 sp937929825	d__Bacteria; p__Patescibacteria; c__ABY1; o__Veblenbacterales; f__UBA10138; g__UBA10138; s__UBA10138 sp000995845	1.0	Bacteria	Bacteria	Patescibacteria	ABY1	Veblenbacterales	UBA10138	UBA10138	UBA10138 sp000995845
2062317b64c59a5b7f3844326e77c74a	2	1	Database-specific/renamed genus	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Incertae_Sedis	Incertae_Sedis		d__Archaea; p__Nanobdellota; c__Nanobdellia; o__SCGC-AAA011-G17; f__GW2011-AR18; g__GW2011-AR18	1.0	Archaea	Archaea	Nanobdellota	Nanobdellia	SCGC-AAA011-G17	GW2011-AR18	GW2011-AR18		d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9973; f__UBA9973; g__O2-02-FULL-42-17; s__O2-02-FULL-42-17 sp001786095	1.0	Bacteria	Bacteria	Patescibacteria	Paceibacteria	UBA9973	UBA9973	O2-02-FULL-42-17	O2-02-FULL-42-17 sp001786095
211f84cff854705248e5f6256a2727a9	8	2	Database-specific/renamed genus	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Incertae_Sedis	Incertae_Sedis		d__Archaea; p__Nanobdellota; c__Nanobdellia; o__SCGC-AAA011-G17; f__JACPIM01; g__JACPIM01; s__JACPIM01 sp016188045	1.0	Archaea	Archaea	Nanobdellota	Nanobdellia	SCGC-AAA011-G17	JACPIM01	JACPIM01	JACPIM01 sp016188045	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__SCGC-AAA011-G17; f__GW2011-AR20; g__GCA-2688355; s__GCA-2688355 sp002688355	1.0	Archaea	Archaea	Nanoarchaeota	Nanoarchaeia	SCGC-AAA011-G17	GW2011-AR20	GCA-2688355	GCA-2688355 sp002688355
219a08aa0eba36293d0eb2bd03fd92de	3	1	Database-specific/renamed genus	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Brennerbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Brennerbacteria	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__Sungbacterales; f__HO2-52-23; g__WO2-54-10; s__WO2-54-10 sp001820725	1.0	Bacteria	Bacteria	Patescibacteriota	Minisyncoccia	Sungbacterales	HO2-52-23	WO2-54-10	WO2-54-10 sp001820725	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__Sungbacterales; f__HO2-52-23; g__WO2-54-10; s__WO2-54-10 sp001820725	1.0	Bacteria	Bacteria	Patescibacteria	Paceibacteria	Sungbacterales	HO2-52-23	WO2-54-10	WO2-54-10 sp001820725
21d6db2bb764f3dcb1826f42e4ceceb7	5	1	Database-specific/renamed genus	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Incertae_Sedis	Incertae_Sedis		d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Woesearchaeales; f__GW2011-AR4; g__GCA-2688925; s__GCA-2688925 sp002688925	1.0	Archaea	Archaea	Nanobdellota	Nanobdellia	Woesearchaeales	GW2011-AR4	GCA-2688925	GCA-2688925 sp002688925	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales_579; f__CG1-02-33-12; g__PWVO01; s__	1.0	Archaea	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales_579	CG1-02-33-12	PWVO01	
21f78e2feca8fbd3cde3d8f5f53f0392	2	1	Partial genus assignment	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Uhrbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Patescibacteria	ABY1	Candidatus_Uhrbacteria	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Patescibacteriota; c__Patescibacteriia; o__UBA9934; f__GWF2-40-263	1.0	Bacteria	Bacteria	Patescibacteriota	Patescibacteriia	UBA9934	GWF2-40-263			d__Bacteria; p__Patescibacteria; c__ABY1; o__SG8-24; f__GWF2-40-263	1.0	Bacteria	Bacteria	Patescibacteria	ABY1	SG8-24	GWF2-40-263		
245422d8e5161734680fc1df34efc639	2	1	Database-specific/renamed genus	Unassigned	1.0	Unassigned								d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Pacearchaeales; f__DTIR01; g__JAGVXL01; s__JAGVXL01 sp043799715	1.0	Archaea	Archaea	Nanobdellota	Nanobdellia	Pacearchaeales	DTIR01	JAGVXL01	JAGVXL01 sp043799715	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Pacearchaeales; f__GW2011-AR1; g__BMS3ABIN17; s__BMS3ABIN17 sp002897655	1.0	Archaea	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	GW2011-AR1	BMS3ABIN17	BMS3ABIN17 sp002897655
25ac4f5d6d2d91f28705ee0fa3f10bdb	7	2	Database-specific/renamed genus	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Patescibacteria	Parcubacteria	Incertae_Sedis	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Omnitrophota; c__Gorgyraeia; o__JABMRN01; f__RBG-13-46-9; g__JAMXCZ01; s__JAMXCZ01 sp024542975	1.0	Bacteria	Bacteria	Omnitrophota	Gorgyraeia	JABMRN01	RBG-13-46-9	JAMXCZ01	JAMXCZ01 sp024542975	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA1547; g__Microsaccharimonas; s__Microsaccharimonas sp001897295	1.0	Bacteria	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA1547	Microsaccharimonas	Microsaccharimonas sp001897295
25e119f38effd7d58bf3442bd40eaf00	62	2	Database-specific/renamed genus	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	1.0	Bacteria	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus		d__Bacteria; p__Omnitrophota; c__Gorgyraeia; o__Gygaellales; f__UBA12090	1.0	Bacteria	Bacteria	Omnitrophota	Gorgyraeia	Gygaellales	UBA12090			d__Bacteria; p__Omnitrophota; c__Koll11; o__Gygaellales; f__UBA12090; g__2-02-FULL-45-21; s__2-02-FULL-45-21 sp001805845	1.0	Bacteria	Bacteria	Omnitrophota	Koll11	Gygaellales	UBA12090	2-02-FULL-45-21	2-02-FULL-45-21 sp001805845
266d3c050f6688d15024f3c36c9328d8	19	2	Database-specific/renamed genus	d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Rokubacteriales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Rokubacteriales; f__CSP1-6; g__CSP1-6; s__CSP1-6 sp001443385	1.0	Bacteria	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	CSP1-6	CSP1-6	CSP1-6 sp001443385	d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Rokubacteriales; f__CSP1-6; g__CSP1-6; s__CSP1-6 sp001443385	1.0	Bacteria	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	CSP1-6	CSP1-6	CSP1-6 sp001443385
268425f28d1096a853eba13a06210c18	2	1	Database-specific/renamed genus	d__Bacteria; p__Candidatus_Kryptonia; c__Kryptonia; o__Kryptoniales; f__BSV26; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Candidatus_Kryptonia	Kryptonia	Kryptoniales	BSV26	Incertae_Sedis		d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__UBA10030; f__UBA8401; g__JAGVPT01; s__JAGVPT01 sp020052095	1.0	Bacteria	Bacteria	Bacteroidota	Ignavibacteria	UBA10030	UBA8401	JAGVPT01	JAGVPT01 sp020052095	d__Bacteria; p__Bacteroidota; c__UBA10030; o__UBA10030; f__UBA8401; g__SpSt-333; s__	1.0	Bacteria	Bacteria	Bacteroidota	UBA10030	UBA10030	UBA8401	SpSt-333	
26dbef51cdba97c1f8b84a235ea06f3c	7	1	Partial genus assignment	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__	1.0	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae			d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Rhizorhabdus; s__	1.0	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Rhizorhabdus		d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae_486827; g__Rhizorhabdus; s__	1.0	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae_486827	Rhizorhabdus	
2700161fea3aa737f125e20238356dc6	50	4	Database-specific/renamed genus	d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Incertae_Sedis	1.0	Archaea	Archaea	Thermoproteota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Incertae_Sedis		d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosotenuis; s__Nitrosotenuis sp005240025	1.0	Archaea	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosotenuis	Nitrosotenuis sp005240025	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosotenuis; s__Nitrosotenuis cloacae	1.0	Archaea	Archaea	Thermoproteota	Nitrososphaeria_A	Nitrososphaerales	Nitrosopumilaceae	Nitrosotenuis	Nitrosotenuis cloacae
279be72845ff87119638eed742556e91	3	1	Database-specific/renamed genus	d__Bacteria; p__Myxococcota; c__Polyangiia; o__Blfdi19; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Myxococcota	Polyangiia	Blfdi19	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Myxococcota; c__UBA727; o__UBA727; f__JABDBI01; g__JABDBI01; s__JABDBI01 sp013288705	1.0	Bacteria	Bacteria	Myxococcota	UBA727	UBA727	JABDBI01	JABDBI01	JABDBI01 sp013288705	d__Bacteria; p__Myxococcota_A_473307; c__UBA4151; o__UBA4151; f__UBA4151; g__CACGMS01; s__	1.0	Bacteria	Bacteria	Myxococcota_A_473307	UBA4151	UBA4151	UBA4151	CACGMS01	
282f2a4eae6189311ff7312c03d5f7d7	8	1	Database-specific/renamed genus	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	1.0	Bacteria	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus		d__Bacteria; p__Omnitrophota; c__Gorgyraeia; o__Aquiviventales; f__Aquiviventaceae; g__JACPTX01; s__JACPTX01 sp016192545	1.0	Bacteria	Bacteria	Omnitrophota	Gorgyraeia	Aquiviventales	Aquiviventaceae	JACPTX01	JACPTX01 sp016192545	d__Bacteria; p__Omnitrophota; c__Koll11; o__Aquiviventales; f__Aquiviventaceae; g__Aquivivens; s__Aquivivens invisus	1.0	Bacteria	Bacteria	Omnitrophota	Koll11	Aquiviventales	Aquiviventaceae	Aquivivens	Aquivivens invisus
287bbe44da5c1f5deb2b747d3e8dd297	8	1	Partial genus assignment	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	Incertae_Sedis		d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999	1.0	Bacteria	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	UBA2999			d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__; s__	1.0	Bacteria	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	UBA2999		
28c202100ee518d8a495d46af25ed41e	2	1	Database-specific/renamed genus	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Patescibacteria	Parcubacteria	Incertae_Sedis	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__Phycocordibacterales; f__UBA9973; g__CAITGV01; s__CAITGV01 sp903892035	1.0	Bacteria	Bacteria	Patescibacteriota	Minisyncoccia	Phycocordibacterales	UBA9973	CAITGV01	CAITGV01 sp903892035	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9973; f__UBA9973; g__; s__	1.0	Bacteria	Bacteria	Patescibacteria	Paceibacteria	UBA9973	UBA9973		
