feature_id	frequency	samples_observed	naive_bayes_taxon	naive_bayes_confidence	sequence_search_taxon	sequence_search_confidence	domain_naive_bayes	domain_sequence_search	domain_exact_match	phylum_naive_bayes	phylum_sequence_search	phylum_exact_match	class_naive_bayes	class_sequence_search	class_exact_match	order_naive_bayes	order_sequence_search	order_exact_match	family_naive_bayes	family_sequence_search	family_exact_match	genus_naive_bayes	genus_sequence_search	genus_exact_match
87e503bff5c5886e5938a97aa0afb1d5	22	2	d__Bacteria; p__WOR-1; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.7100513589218752	d__Bacteria; p__WOR-1; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	WOR-1	WOR-1	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
87f23dff63ebabb1ee31b6a816a6f2e4	3	1	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Vogelbacteria; f__Incertae_Sedis; g__Incertae_Sedis	0.9909106998062392	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Vogelbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	Parcubacteria	Parcubacteria	True	Candidatus_Vogelbacteria	Candidatus_Vogelbacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
880f37c3b162f77eaf2171436908e134	4	1	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peribacteria; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999853750695	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peribacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	Gracilibacteria	Gracilibacteria	True	Candidatus_Peribacteria	Candidatus_Peribacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
8820549df4df1d033172dd187319d06f	4	1	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__LWQ8; g__Incertae_Sedis	0.9984846885236281	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	Saccharimonadia	Saccharimonadia	True	Saccharimonadales	Saccharimonadales	True	LWQ8	Incertae_Sedis	False	Incertae_Sedis	Incertae_Sedis	True
8980c65cc2b3c63bf079e3397ed5ceaf	8	2	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Incertae_Sedis; g__Incertae_Sedis	0.9585733078123245	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	ABY1	ABY1	True	Candidatus_Kerfeldbacteria	Candidatus_Kerfeldbacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
89fa0981707da59c8cede9f5d70afe62	26	2	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.9999906701592015	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	Parcubacteria	Parcubacteria	True		Incertae_Sedis	False		Incertae_Sedis	False		Incertae_Sedis	False
8a42d1b77fa69e52beee81716fc28799	9	2	d__Bacteria; p__Patescibacteria	0.7027759304150116	Unassigned	1.0	Bacteria		False	Patescibacteria		False			False			False			False			False
8b91e5b1c412877f96a4a342ab6dc680	32	2	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.9999998301942272	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	1.0	Bacteria	Bacteria	True	Pseudomonadota	Pseudomonadota	True	Gammaproteobacteria	Gammaproteobacteria	True	Pseudomonadales	Pseudomonadales	True	Moraxellaceae	Moraxellaceae	True	Acinetobacter	Acinetobacter	True
8c17243ee0487252b481d5550f986696	3	1	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	0.9999388307042398	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	1.0	Bacteria	Bacteria	True	Verrucomicrobiota	Verrucomicrobiota	True	Omnitrophia	Omnitrophia	True	Omnitrophales	Omnitrophales	True	Omnitrophaceae	Omnitrophaceae	True	Candidatus_Omnitrophus	Candidatus_Omnitrophus	True
8ceae18ee0348d694b1a6f77def3b22e	21	1	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Arcobacter	0.9999998569386253	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Arcobacter	1.0	Bacteria	Bacteria	True	Campylobacterota	Campylobacterota	True	Campylobacteria	Campylobacteria	True	Campylobacterales	Campylobacterales	True	Arcobacteraceae	Arcobacteraceae	True	Arcobacter	Arcobacter	True
8f15d3aaf8afd2c23436f6902502d156	9	2	d__Bacteria; p__Myxococcota; c__bacteriap25; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9428606654815468	d__Bacteria; p__Myxococcota; c__bacteriap25; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Myxococcota	Myxococcota	True	bacteriap25	bacteriap25	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
9004b442993f8dac89b6ba5b3bd6c445	5	1	d__Bacteria; p__DTB120; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999974658469875	d__Bacteria; p__DTB120; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	DTB120	DTB120	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
906a06fc904a9a11c50b0a100467961b	14	2	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Incertae_Sedis; g__Incertae_Sedis	0.9599380663843153	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	ABY1	ABY1	True	Candidatus_Kerfeldbacteria	Candidatus_Kerfeldbacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
931ac7709b0d74ba3440921b1c12cdce	32	2	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	0.9999433722054396	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	True	Nanoarchaeota	Nanoarchaeota	True	Nanoarchaeia	Nanoarchaeia	True	Woesearchaeales	Woesearchaeales	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
9412a1c9baaa8ea4382e404d902783fd	2	1	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GW2011; g__AR20	0.9029394180478523	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	True	Nanoarchaeota	Nanoarchaeota	True	Nanoarchaeia	Nanoarchaeia	True	Woesearchaeales	Woesearchaeales	True	GW2011	Incertae_Sedis	False	AR20	Incertae_Sedis	False
948a628bd325d2bbcae73a4546be45d6	4	1	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	0.9999568506156974	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	True	Nanoarchaeota	Nanoarchaeota	True	Nanoarchaeia	Nanoarchaeia	True	Woesearchaeales	Woesearchaeales	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
954a9f37977a2055117e40fda8d885cd	2	1	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Candidatus_Amesbacteria; f__Incertae_Sedis; g__Incertae_Sedis	0.999023199335992	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Candidatus_Amesbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	Microgenomatia	Microgenomatia	True	Candidatus_Amesbacteria	Candidatus_Amesbacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
957f318f7967da6daabf0d48593ac0da	2	1	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Incertae_Sedis	0.9963782437350774	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Pseudomonadota	Pseudomonadota	True	Alphaproteobacteria	Alphaproteobacteria	True	Rickettsiales	Rickettsiales	True	Mitochondria	Mitochondria	True	Incertae_Sedis	Incertae_Sedis	True
96bde1d77000933e946dfb199925c7a3	3	1	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales; f__Incertae_Sedis; g__Incertae_Sedis	0.9961094805718521	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Pseudomonadota	Pseudomonadota	True	Alphaproteobacteria	Alphaproteobacteria	True	Rhodospirillales	Rhodospirillales	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
9868b5882915050d5e52b77c875058ad	5	1	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales; f__Acidiferrobacteraceae; g__Incertae_Sedis	0.9979031281999954	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales; f__Acidiferrobacteraceae; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Pseudomonadota	Pseudomonadota	True	Gammaproteobacteria	Gammaproteobacteria	True	Acidiferrobacterales	Acidiferrobacterales	True	Acidiferrobacteraceae	Acidiferrobacteraceae	True	Incertae_Sedis	Incertae_Sedis	True
98906d02d6744198e90b8a0a9cce2d44	7	1	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.9999814469443624	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	1.0	Bacteria	Bacteria	True	Pseudomonadota	Pseudomonadota	True	Gammaproteobacteria	Gammaproteobacteria	True			False			False			False
98af91638cced2cfe681c31927e8a8e8	3	1	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Pedosphaerales; f__Pedosphaeraceae; g__Incertae_Sedis	0.9845629228365775	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Pedosphaerales; f__Pedosphaeraceae; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Verrucomicrobiota	Verrucomicrobiota	True	Verrucomicrobiia	Verrucomicrobiia	True	Pedosphaerales	Pedosphaerales	True	Pedosphaeraceae	Pedosphaeraceae	True	Incertae_Sedis	Incertae_Sedis	True
98bebc482cd9ca7290f2f2a248aec8e5	4	1	d__Bacteria; p__NKB15; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999881490573372	d__Bacteria; p__Myxococcota; c__bacteriap25; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	NKB15	Myxococcota	False	Incertae_Sedis	bacteriap25	False	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
999e583df5c3def13d79bd7985a2db02	6	1	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Spechtbacteria; f__Incertae_Sedis; g__Incertae_Sedis	0.9999901322808425	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Spechtbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	Parcubacteria	Parcubacteria	True	Candidatus_Spechtbacteria	Candidatus_Spechtbacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
99d20e29f6c3b3ce8b5a8c26cf1e256b	2	1	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	0.9999927736759038	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	True	Nanoarchaeota	Nanoarchaeota	True	Nanoarchaeia	Nanoarchaeia	True	Woesearchaeales	Woesearchaeales	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
9a215fa0e73e9b12ecd3b1b6d42e6dba	2	1	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Incertae_Sedis; g__Incertae_Sedis	0.9998150736828317	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	ABY1	ABY1	True	Candidatus_Magasanikbacteria	Candidatus_Magasanikbacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
9a91bed865a472277d6a32c9880b1173	2	1	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Vogelbacteria; f__Incertae_Sedis; g__Incertae_Sedis	0.890733908443659	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Vogelbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	Parcubacteria	Parcubacteria	True	Candidatus_Vogelbacteria	Candidatus_Vogelbacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
9b72bc0ce737b7762f1e914b5eac762d	6	2	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Incertae_Sedis; g__Incertae_Sedis	0.9991168152768727	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	ABY1	ABY1	True	Candidatus_Magasanikbacteria	Candidatus_Magasanikbacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
9bc833085f1548853b1cf3d905f7d97f	4	1	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales	0.9999999999997115	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	Saccharimonadia	Saccharimonadia	True	Saccharimonadales	Saccharimonadales	True		Incertae_Sedis	False		Incertae_Sedis	False
9be19ab968ad92fd94c7295f2109e33e	2	1	d__Archaea; p__Micrarchaeota; c__Micrarchaeia; o__Micrarchaeales; f__Incertae_Sedis; g__CG1_02_55_41	0.999403646937262	d__Archaea; p__Micrarchaeota; c__Micrarchaeia; o__Micrarchaeales; f__Incertae_Sedis; g__CG1_02_55_41	1.0	Archaea	Archaea	True	Micrarchaeota	Micrarchaeota	True	Micrarchaeia	Micrarchaeia	True	Micrarchaeales	Micrarchaeales	True	Incertae_Sedis	Incertae_Sedis	True	CG1_02_55_41	CG1_02_55_41	True
9cb0b8fb0953d35a0dbb91a2979c894b	2	1	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Incertae_Sedis; g__Incertae_Sedis	0.9996288105963643	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Dependentiae	Dependentiae	True	Babeliae	Babeliae	True	Babeliales	Babeliales	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
9ee6fac4053b666eab9dc8eae340403f	3	1	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella	0.9999999412297047	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella	1.0	Bacteria	Bacteria	True	Pseudomonadota	Pseudomonadota	True	Gammaproteobacteria	Gammaproteobacteria	True	Legionellales	Legionellales	True	Legionellaceae	Legionellaceae	True	Legionella	Legionella	True
9f1c3ed77a06526841e29fc6c9e924a4	3	1	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Jorgensenbacteria; f__Incertae_Sedis; g__Incertae_Sedis	0.8694905468157675	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Jorgensenbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	Parcubacteria	Parcubacteria	True	Candidatus_Jorgensenbacteria	Candidatus_Jorgensenbacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
a0eeab5dede5f14abb33b2e520b39599	2	1	d__Archaea; p__Hydrothermarchaeota; c__Hydrothermarchaeia; o__Hydrothermarchaeales; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999999745341	d__Archaea; p__Hydrothermarchaeota; c__Hydrothermarchaeia; o__Hydrothermarchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	True	Hydrothermarchaeota	Hydrothermarchaeota	True	Hydrothermarchaeia	Hydrothermarchaeia	True	Hydrothermarchaeales	Hydrothermarchaeales	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
a1190d2a5f87036e8b339276c40fbbc2	10	1	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9292468994822778	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Nitrospirota	Nitrospirota	True	Thermodesulfovibrionia	Thermodesulfovibrionia	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
a2d982cabb4cc8a6f0cd987f7ee77ebb	2	1	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999731350147696	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Bdellovibrionota	Bdellovibrionota	True	Oligoflexia	Oligoflexia	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
a2ef7fa4b62c4b01208dfa4aad27e0c1	2	1	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.999754606514868	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	Parcubacteria	Parcubacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
a43ddcd44d41456d1dab22318e67fe3d	3	1	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Yanofskybacteria; f__Incertae_Sedis; g__Incertae_Sedis	0.9512875266378445	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Yanofskybacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	Parcubacteria	Parcubacteria	True	Candidatus_Yanofskybacteria	Candidatus_Yanofskybacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
a537d8bab85c83b0e74c73c55790324b	6	1	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas	0.9830874905724516	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas	1.0	Bacteria	Bacteria	True	Pseudomonadota	Pseudomonadota	True	Alphaproteobacteria	Alphaproteobacteria	True	Caulobacterales	Caulobacterales	True	Caulobacteraceae	Caulobacteraceae	True	Brevundimonas	Brevundimonas	True
a57e8133deb4fc1a6cbeaac02d482d8f	2	1	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Pseudobdellovibrionaceae; g__Incertae_Sedis	0.9999999177219256	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Pseudobdellovibrionaceae; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Bdellovibrionota	Bdellovibrionota	True	Bdellovibrionia	Bdellovibrionia	True	Bdellovibrionales	Bdellovibrionales	True	Pseudobdellovibrionaceae	Pseudobdellovibrionaceae	True	Incertae_Sedis	Incertae_Sedis	True
a5a55d1042ae7a5a4733425a71b13448	6	1	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.9999984216960713	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	Parcubacteria	Parcubacteria	True		Incertae_Sedis	False		Incertae_Sedis	False		Incertae_Sedis	False
a653e1e25bc7b3bfc53ecbee8e08c799	5	1	d__Bacteria; p__Myxococcota; c__bacteriap25; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.7712502506532991	d__Bacteria; p__Thermodesulfobacteriota; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Myxococcota	Thermodesulfobacteriota	False	bacteriap25	Incertae_Sedis	False	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
a65a721d90a7e48010113435818d69be	4	1	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__PLTA13; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999997173603	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__PLTA13; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Pseudomonadota	Pseudomonadota	True	Gammaproteobacteria	Gammaproteobacteria	True	PLTA13	PLTA13	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
a7594af68bb51cf102d651c5273bcc66	2	1	d__Bacteria; p__; c__; o__; f__; g__	0.7417362990167194	d__Bacteria; p__Thermodesulfobacteriota; c__Desulfobacteria; o__Desulfatiglandales; f__Desulfatiglandaceae; g__Desulfatiglans	1.0	Bacteria	Bacteria	True		Thermodesulfobacteriota	False		Desulfobacteria	False		Desulfatiglandales	False		Desulfatiglandaceae	False		Desulfatiglans	False
a7c7cf68def4b0d445226c2e3938ff51	4	1	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peregrinibacteria; f__Incertae_Sedis; g__Incertae_Sedis	0.9999406066420744	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peregrinibacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	Gracilibacteria	Gracilibacteria	True	Candidatus_Peregrinibacteria	Candidatus_Peregrinibacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
a7dee29dd0f54a24b73d9c74dbd7ac92	2	1	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Vogelbacteria; f__Incertae_Sedis; g__Incertae_Sedis	0.9998671776615523	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Vogelbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	Parcubacteria	Parcubacteria	True	Candidatus_Vogelbacteria	Candidatus_Vogelbacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
a9567d6f4f51f80ed58c1978b4737f28	5	1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__Chryseotalea	0.9960240530339983	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__Chryseotalea	1.0	Bacteria	Bacteria	True	Bacteroidota	Bacteroidota	True	Bacteroidia	Bacteroidia	True	Cytophagales	Cytophagales	True	Microscillaceae	Microscillaceae	True	Chryseotalea	Chryseotalea	True
a968dacbd6e0a3f2f1738f0e64bc955d	10	2	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	0.9999159845753102	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	True	Nanoarchaeota	Nanoarchaeota	True	Nanoarchaeia	Nanoarchaeia	True	Woesearchaeales	Woesearchaeales	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
a9cdace376f468b22ea7bac7de7e029c	14	1	d__Bacteria; p__MBNT15; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9987340066733348	d__Bacteria; p__MBNT15; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	MBNT15	MBNT15	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
