FeatureID	Kingdom	Phylum	Class	Order	Family	Genus	NegativePrevalence	BiologicalPrevalence	TotalReads	FrequencyP	PrevalenceP	CombinedP	GlobalContaminant	BatchContaminant
Seq141	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.0686456400742115	2500	0.718135557682842	0.937049538688247	0.939486414250028	FALSE	FALSE
Seq142	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.0705009276437848	2531	0.693525434932717	0.940599376732143	0.931008274193011	FALSE	FALSE
Seq143	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	0	0.148423005565863	2233	0.99999977414845	0.995339533934227	0.999989122067616	FALSE	FALSE
Seq144	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	0	0.0946196660482375	1944	0.999352395493477	0.97235798265076	0.999596534525217	FALSE	FALSE
Seq145	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister	0	0.0816326530612245	1306	0.837903501845502	0.958167835071759	0.979146209283255	FALSE	FALSE
Seq146	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	unknown	0	0.10760667903525	2409	0.999477261520031	0.981840312181084	0.999824565388762	FALSE	FALSE
Seq147	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella	0	0.0222634508348794	1373	0.90479525259439	0.740674790925227	0.938383640514732	FALSE	FALSE
Seq148	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.0686456400742115	2345	0.999746820285672	0.937049538688247	0.997960227921877	FALSE	FALSE
Seq149	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	unknown	0	0.0315398886827458	2590	0.859437734581328	0.803584611911515	0.94626777010895	FALSE	FALSE
Seq150	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	0	0.128014842300557	2174	0.995928330928171	0.990729203630524	0.999911097085957	FALSE	FALSE
Seq151	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	unknown	0	0.0760667903525046	2019	0.999896441866664	0.950126113225478	0.998730051110738	FALSE	FALSE
Seq152	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Phyllobacterium	0.666666666666667	0.137291280148423	2156	7.58522747738671e-06	1.47443134897042e-10	3.96210656037777e-14	TRUE	TRUE
Seq153	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	unknown	unknown	0	0.00556586270871985	2513	0.632512554661973	0.575114735146543	0.731623662627379	FALSE	FALSE
Seq154	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoanaerobaculum	0	0.215213358070501	1728	0.999999385314243	0.995537852973228	0.999990027044499	FALSE	FALSE
Seq155	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0	0.23747680890538	2297	0.939440828667638	0.997501498961711	0.997978549272753	FALSE	FALSE
Seq156	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	unknown	0	0.0779220779220779	2085	0.999404592156157	0.952959856792212	0.998848336643132	FALSE	FALSE
Seq157	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unknown	0	0.213358070500928	2178	0.985963867619786	0.995321976246981	0.9998250257422	FALSE	FALSE
Seq158	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	0	0.0760667903525046	1358	0.617561735455463	0.950126113225478	0.899585691583231	FALSE	FALSE
Seq159	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Atopobium	0	0.246753246753247	1908	0.937005436169213	0.998052537130528	0.997852304966157	FALSE	FALSE
Seq160	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	0	0.376623376623377	2042	0.999933210838069	0.999967697315725	0.999999995090455	FALSE	FALSE
Seq161	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Catonella	0	0.168831168831169	1950	0.999719140594166	0.997694682052615	0.999996654633186	FALSE	FALSE
Seq162	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	0	0.12430426716141	1815	0.988935439821427	0.989511929951977	0.999768576817026	FALSE	FALSE
Seq163	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.170686456400742	1612	0.998516724438626	0.997839367279438	0.999993364581704	FALSE	FALSE
Seq164	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	0	0.0296846011131725	1558	0.999772050170477	0.79231795485099	0.976721575001325	FALSE	FALSE
Seq165	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	0	0.172541743970315	1568	0.999994950695692	0.997975256129788	0.999997938595379	FALSE	FALSE
Seq166	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	0	0.189239332096475	1866	0.999999311192155	0.991472600144242	0.999963532086901	FALSE	FALSE
Seq167	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	unknown	0	0.165120593692022	1610	0.957713799787214	0.997376695360243	0.998981214416496	FALSE	FALSE
Seq168	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	0	0.0834879406307978	1264	0.997533797275962	0.96055824449623	0.999113490218298	FALSE	FALSE
Seq169	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	0	0.0315398886827458	1675	0.775302583805772	0.803584611911515	0.917819101531727	FALSE	FALSE
Seq170	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.0779220779220779	990	0.854342354530006	0.952959856792212	0.98154873039986	FALSE	FALSE
Seq171	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas	0	0.0927643784786642	1440	0.99974399751492	0.970662153365531	0.999557942868381	FALSE	FALSE
Seq172	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	0	0.116883116883117	907	0.936257117253022	0.986597187223901	0.997012847485401	FALSE	FALSE
Seq173	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.365491651205937	1520	0.852839561236783	0.999951533238702	0.988591254028096	FALSE	FALSE
Seq174	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.0222634508348794	580	0.539949272451504	0.740674790925227	0.766449226843395	FALSE	FALSE
Seq175	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	0.666666666666667	0.0909090909090909	1417	3.61915876854721e-07	2.00287163173485e-13	3.26705745390708e-18	TRUE	TRUE
Seq176	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Curvibacter	0.233333333333333	0.00185528756957328	220		2.13791540759101e-09		FALSE	FALSE
Seq177	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	0	0.0333951762523191	1149	0.788459857732166	0.81425936126415	0.926517993174854	FALSE	FALSE
Seq178	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.0853432282003711	1358	0.983407907756882	0.962816360269347	0.998561348215371	FALSE	FALSE
Seq179	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	0	0.0797773654916512	1495	0.999978840987043	0.955637663805938	0.999000191240152	FALSE	FALSE
Seq180	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.0667903525046382	1356	0.999859829327889	0.93329503801359	0.997714996939614	FALSE	FALSE
Seq181	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella	0	0.128014842300557	1120	0.999381245075068	0.990729203630524	0.999950993376412	FALSE	FALSE
Seq182	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Atopobium	0	0.10760667903525	1039	0.999677180166947	0.981840312181084	0.999828245688025	FALSE	FALSE
Seq183	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.304267161410019	1351	0.845307040243118	0.999629611559117	0.987312741379981	FALSE	FALSE
Seq184	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	0	0.122448979591837	916	0.999995628894592	0.988846724663519	0.999937521201415	FALSE	TRUE
Seq185	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	0	0.0853432282003711	1033	0.906749011229374	0.962816360269347	0.991575070221039	FALSE	FALSE
Seq186	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	unknown	unknown	0	0.012987012987013	821	0.908612339277358	0.658487715846066	0.905629729446183	FALSE	FALSE
Seq187	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella	0	0.0686456400742115	826	0.999771376149331	0.937049538688247	0.997961729559808	FALSE	FALSE
Seq188	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	0	0.23747680890538	986	0.999636224553891	0.997501498961711	0.99999590237762	FALSE	FALSE
Seq189	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	0	0.25417439703154	998	0.999999999656292	0.998409912824894	0.999998735140252	FALSE	FALSE
Seq190	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	0	0.0333951762523191	981	0.653798442861948	0.81425936126415	0.867979497770484	FALSE	FALSE
Seq191	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera	0	0.0834879406307978	991	0.999572237657633	0.96055824449623	0.999195118709209	FALSE	FALSE
Seq192	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Moryella	0	0.111317254174397	1165	0.977201135086594	0.983911942275311	0.99924838581216	FALSE	FALSE
Seq193	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0.533333333333333	0.0760667903525046	1057	2.56302491385725e-06	3.46430257609502e-10	3.16607725863852e-14	TRUE	TRUE
Seq194	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XI	Parvimonas	0	0.0816326530612245	876	0.821208847049055	0.958167835071759	0.975473244763754	FALSE	FALSE
Seq195	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	unknown	0	0.0779220779220779	597	0.995649154746791	0.952959856792212	0.998667038171198	FALSE	FALSE
Seq196	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Pelomonas	0.466666666666667	0.0575139146567718	1024	0.100005847379847	1.49180095299187e-09	3.52470643575002e-09	TRUE	TRUE
Seq197	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	0.333333333333333	0.0779220779220779	1068	0.0147668112770198	7.23126850329358e-05	1.57503358790812e-05	TRUE	TRUE
Seq198	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	0	0.224489795918367	909	0.935099162084534	0.996485265309082	0.997620516236657	FALSE	FALSE
Seq199	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.0408163265306122	821	0.999923586142119	0.851619124945876	0.988392232760753	FALSE	FALSE
Seq200	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	0	0.0593692022263451	838	0.499576394449276	0.915993698493433	0.815340204541714	FALSE	FALSE
Seq201	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XI	Parvimonas	0	0.133580705009276	780	0.991908208353771	0.992302783484538	0.999875681650209	FALSE	FALSE
Seq202	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	0	0.0593692022263451	880	0.598017439047093	0.915993698493433	0.877478789710846	FALSE	FALSE
Seq203	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Cardiobacterium	0	0.0779220779220779	863	0.993447197858671	0.952959856792212	0.998554461440549	FALSE	FALSE
Seq204	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	0	0.051948051948052	820	0.98273320086118	0.894390895607967	0.992358209119367	FALSE	FALSE
Seq205	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0	0.0222634508348794	925	0.120725802378576	0.740674790925227	0.305313142869737	FALSE	FALSE
Seq206	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	0.266666666666667	0.0705009276437848	907	2.87059291415762e-05	0.000875968604296525	4.65156088463747e-07	TRUE	TRUE
Seq207	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0	0.0185528756957328	1079	0.77629642998866	0.710398271950287	0.879692946853189	FALSE	FALSE
Seq208	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	0	0.137291280148423	921	0.996337924266903	0.993204859590901	0.9999453930018	FALSE	FALSE
Seq209	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	0	0.0185528756957328	601	0.963955286263566	0.710398271950287	0.944081800547672	FALSE	FALSE
Seq210	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	0	0.215213358070501	841	0.906082357839689	0.995537852973228	0.995037015589134	FALSE	FALSE
Seq211	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas	0	0.0723562152133581	628	0.999970278904396	0.943955344148406	0.99839768943326	FALSE	FALSE
Seq212	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	0	0.120593692022263	829	0.448431724050998	0.98814082116121	0.803776732281531	FALSE	FALSE
Seq213	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.0556586270871985	946	0.999942152780291	0.905789043966565	0.99541063601555	FALSE	FALSE
Seq214	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.0333951762523191	789	0.99952733257495	0.81425936126415	0.981491219631396	FALSE	FALSE
Seq215	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.0964749536178108	688	0.787114776256994	0.97395887168643	0.970359340317854	FALSE	FALSE
Seq216	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	0	0.0426716141001855	734	0.671592898096168	0.859757015716669	0.894523317730956	FALSE	FALSE
Seq217	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Atopobium	0	0.0909090909090909	703	0.99998353417218	0.968865958673624	0.999509721374815	FALSE	FALSE
Seq218	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas	0	0.11317254174397	646	0.999999999658023	0.984860157858298	0.999884809786995	FALSE	FALSE
Seq219	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	0	0.00927643784786642	145	0.396197439824053	0.618999660560439	0.589937770101354	FALSE	FALSE
Seq220	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	0	0.0445269016697588	850	0.989006347453658	0.867462674193775	0.989392389565462	FALSE	FALSE
Seq221	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	0	0.0612244897959184	742	0.685893687022876	0.920686787963074	0.921770508282585	FALSE	FALSE
Seq222	Bacteria	unknown	unknown	unknown	unknown	unknown	0	0.0742115027829314	807	0.521702103273269	0.947127683158874	0.842462119738847	FALSE	FALSE
Seq223	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	0	0.012987012987013	535	0.895443967494059	0.658487715846066	0.901112654199308	FALSE	FALSE
Seq224	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Atopobium	0	0.0612244897959184	449	0.959615358064175	0.920686787963074	0.992934474521327	FALSE	FALSE
Seq225	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	0	0.287569573283859	641	0.999999342896374	0.999386927665436	0.999999811629796	FALSE	FALSE
Seq226	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	0	0.0315398886827458	512	0.999123833152761	0.803584611911515	0.979152434744069	FALSE	FALSE
Seq227	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Catonella	0	0.0408163265306122	382	0.701641032134041	0.851619124945876	0.905229018581834	FALSE	FALSE
Seq228	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	unknown	0	0.207792207792208	543	0.504848068011441	0.994614721456622	0.84804499522753	FALSE	FALSE
Seq229	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister	0	0.038961038961039	606	0.859075631402398	0.84302563797363	0.957897770238195	FALSE	FALSE
Seq230	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	0.266666666666667	0.0593692022263451	714	0.244471516171612	0.000314110255849163	0.000804341524617597	TRUE	TRUE
Seq231	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	0	0.131725417439703	657	0.908305406993072	0.991809372169444	0.994915270522923	FALSE	FALSE
Seq232	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	0	0.10760667903525	672	0.999999356573858	0.981840312181084	0.999834094029128	FALSE	FALSE
Seq233	Bacteria	Firmicutes	Bacilli	Lactobacillales	unknown	unknown	0.0333333333333333	0.105751391465677	642	0.552816703728929	0.8981249048499	0.8441342108006	FALSE	FALSE
Seq234	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	0	0.0816326530612245	616	0.874464876607466	0.958167835071759	0.986085266853437	FALSE	FALSE
Seq235	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.172541743970315	470	0.954682776609293	0.997975256129788	0.998865699562887	FALSE	FALSE
Seq236	Bacteria	unknown	unknown	unknown	unknown	unknown	0	0.0667903525046382	595	0.978284751046711	0.93329503801359	0.996103286494194	FALSE	FALSE
Seq237	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella	0	0.0148423005565863	588	0.558753499315266	0.676717908950369	0.745856754661199	FALSE	FALSE
Seq238	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	0.533333333333333	0.0148423005565863	612	0.735647831084438	1.88879095808245e-17	5.53223628034078e-16	TRUE	TRUE
Seq239	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.0111317254174397	341	0.757512824827473	0.639265636062543	0.835407203902996	FALSE	FALSE
Seq240	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	0	0.00371057513914657	594	0.491169826506949	0.55137812817149	0.624592797098584	FALSE	FALSE
Seq241	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	0	0.0445269016697588	376	0.99998350607243	0.867462674193775	0.990798907277402	FALSE	FALSE
Seq242	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	0	0.0426716141001855	391	0.562522354551867	0.859757015716669	0.83495766641381	FALSE	FALSE
Seq243	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.566666666666667	0.0222634508348794	593	0.0414721566152859	3.1197206306571e-17	5.45846963628675e-17	TRUE	TRUE
Seq244	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	0	0.025974025974026	336	0.606871564055229	0.767880776365081	0.821827278250216	FALSE	FALSE
Seq245	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.0760667903525046	463	0.627922614032006	0.950126113225478	0.904751845515619	FALSE	FALSE
Seq246	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister	0	0.0315398886827458	216	0.623559060184922	0.803584611911515	0.847322727221336	FALSE	FALSE
Seq247	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	0	0.0408163265306122	452	0.980958660478422	0.851619124945876	0.985642768919907	FALSE	FALSE
Seq248	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	0	0.0333951762523191	553	0.951134647605911	0.81425936126415	0.972406293582458	FALSE	FALSE
Seq249	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	0	0.0111317254174397	417	0.402808335808231	0.639265636062543	0.60686147814421	FALSE	FALSE
Seq250	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	0.0333333333333333	0.00742115027829314	598	0.523495868529365	0.131176796044364	0.252600039028338	FALSE	FALSE
Seq251	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	unknown	0	0.0834879406307978	453	0.999947244792803	0.96055824449623	0.999209700603852	FALSE	FALSE
Seq252	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	0	0.0296846011131725	467	0.999835527655908	0.79231795485099	0.9767332930189	FALSE	FALSE
Seq253	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	0	0.0426716141001855	446	0.935726759103866	0.859757015716669	0.979505842352523	FALSE	FALSE
Seq254	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	0	0.00927643784786642	576	0.777544839298339	0.618999660560439	0.833257598991144	FALSE	FALSE
