FeatureID	FeatureState	TotalReads	PositiveSamples	RawPresence	DetectedSamples	Prevalence	EqualSampleMean	PooledReadFraction	MaximumSampleAbundance	BestRank	BestTaxon	Lineage
OTU_12367	Intermediate	317	58	0.6444444444444445	41	0.45555555555555555	1.9817620475061265e-4	1.957188810066248e-4	0.0017186473234595359	Family	Microbacteriaceae	Bacteria > Actinobacteria > Actinobacteria > Micrococcales > Microbacteriaceae > Unknown genus > Unknown species
OTU_7074	Persistently rare	10	9	0.1	0	0	5.665201045064432e-6	6.174097192638006e-6	7.639419404125286e-5	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_605	Intermediate	296	58	0.6444444444444445	37	0.4111111111111111	1.9197507686860888e-4	1.82753276902085e-4	0.004292412335732682	Genus	Sva0081 sediment group	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfobacterales > Desulfobacteraceae > Sva0081 sediment group > Unknown species
OTU_2808	Intermediate	768	82	0.9111111111111111	54	0.6	4.2031376627219957e-4	4.741706643945989e-4	0.0032381513099793936	Order	SC-I-84	Bacteria > Proteobacteria > Betaproteobacteria > SC-I-84 > Unknown family > Unknown genus > Unknown species
OTU_13923	Persistently rare	83	28	0.3111111111111111	14	0.15555555555555556	5.331875250086248e-5	5.1245006698895455e-5	7.804878048780488e-4	Family	KD3-10	Bacteria > Proteobacteria > Deltaproteobacteria > Myxococcales > KD3-10 > Unknown genus > Unknown species
OTU_94	Primary core	2312	90	1	89	0.9888888888888889	0.0013980338462897968	0.001427451270937907	0.007061713233036537	Family	Comamonadaceae	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Unknown genus > Unknown species
OTU_1805	Intermediate	91	21	0.23333333333333334	7	0.07777777777777778	4.473077514534312e-5	5.618428445300586e-5	0.001213687260198888	Family	WCHB1-69	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > WCHB1-69 > Unknown genus > Unknown species
OTU_123	Primary core	1513	89	0.9888888888888889	86	0.9555555555555556	0.0010032899285663756	9.341409052461304e-4	0.007911239749155813	Order	Subgroup 17	Bacteria > Acidobacteria > Acidobacteria > Subgroup 17 > Unknown family > Unknown genus > Unknown species
OTU_859	Intermediate	127	44	0.4888888888888889	17	0.18888888888888888	8.52596656422334e-5	7.841103434650268e-5	0.002291825821237586	Genus	Clostridium sensu stricto 1	Bacteria > Firmicutes > Clostridia > Clostridiales > Clostridiaceae 1 > Clostridium sensu stricto 1 > Unknown species
OTU_2317	Persistently rare	80	39	0.43333333333333335	9	0.1	4.9409137122110745e-5	4.939277754110405e-5	7.68787238131847e-4	Genus	Lysobacter	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > Xanthomonadaceae > Lysobacter > Unknown species
OTU_6062	Persistently rare	4	3	0.03333333333333333	1	0.011111111111111112	3.5137648409839428e-6	2.4696388770552028e-6	1.929570670525808e-4	Phylum	Aminicenantes	Bacteria > Aminicenantes > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_1646	Intermediate	450	55	0.6111111111111112	34	0.37777777777777777	3.141775671374603e-4	2.778343736687103e-4	0.0024294156270518712	Genus	Marinicella	Bacteria > Proteobacteria > Gammaproteobacteria > Order Incertae Sedis > Family Incertae Sedis > Marinicella > Unknown species
OTU_387	Conditionally rare	561	37	0.4111111111111111	16	0.17777777777777778	3.595982957131113e-4	3.4636685250699216e-4	0.01068407058254774	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_5862	Intermediate	358	63	0.7	43	0.4777777777777778	2.251457723681803e-4	2.2103267949644063e-4	0.0031310433741596833	Class	OPB35 soil group	Bacteria > Verrucomicrobia > OPB35 soil group > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_37	Primary core	2867	89	0.9888888888888889	88	0.9777777777777777	0.001810222986385486	0.0017701136651293164	0.01699154735207866	Order	Subgroup 6	Bacteria > Acidobacteria > Acidobacteria > Subgroup 6 > Unknown family > Unknown genus > Unknown species
OTU_5586	Persistently rare	30	19	0.2111111111111111	5	0.05555555555555555	2.2992988800354675e-5	1.8522291577914018e-5	4.82392667631452e-4	Kingdom	Bacteria	Bacteria > Unknown phylum > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_4302	Persistently rare	27	20	0.2222222222222222	4	0.044444444444444446	1.9259337556929047e-5	1.6670062420122617e-5	2.894356005788712e-4	Class	OPB35 soil group	Bacteria > Verrucomicrobia > OPB35 soil group > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_3060	Intermediate	231	52	0.5777777777777777	30	0.3333333333333333	1.5777174203850927e-4	1.4262164514993795e-4	0.0012525788387857354	Family	DEV007	Bacteria > Verrucomicrobia > Verrucomicrobiae > Verrucomicrobiales > DEV007 > Unknown genus > Unknown species
OTU_7055	Persistently rare	98	38	0.4222222222222222	20	0.2222222222222222	6.334978881257542e-5	6.0506152487852464e-5	4.3334597259086724e-4	Order	WD2101 soil group	Bacteria > Planctomycetes > Phycisphaerae > WD2101 soil group > Unknown family > Unknown genus > Unknown species
OTU_14201	Persistently rare	9	6	0.06666666666666667	2	0.022222222222222223	4.585490013293402e-6	5.556687473374206e-6	1.2045290291496025e-4	Class	Phycisphaerae	Bacteria > Planctomycetes > Phycisphaerae > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_2859	Persistently rare	68	29	0.32222222222222224	10	0.1111111111111111	4.520887195364732e-5	4.1983860909938446e-5	9.55261900971183e-4	Order	WD2101 soil group	Bacteria > Planctomycetes > Phycisphaerae > WD2101 soil group > Unknown family > Unknown genus > Unknown species
OTU_2653	Persistently rare	26	13	0.14444444444444443	3	0.03333333333333333	1.2025677717592946e-5	1.6052652700858816e-5	2.140525499010007e-4	Class	KD4-96	Bacteria > Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_1494	Intermediate	176	52	0.5777777777777777	25	0.2777777777777778	1.0250806364005007e-4	1.0866411059042892e-4	0.0010435061807673783	Family	4-29	Bacteria > Nitrospirae > Nitrospira > Nitrospirales > 4-29 > Unknown genus > Unknown species
OTU_993	Conditionally rare	518	25	0.2777777777777778	6	0.06666666666666667	3.274687902163043e-4	3.1981823457864875e-4	0.011360889533478366	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_5177	Persistently rare	20	17	0.18888888888888888	1	0.011111111111111112	1.3096707055277223e-5	1.2348194385276013e-5	2.3043244488824027e-4	Family	UASB-TL25	Bacteria > Proteobacteria > Deltaproteobacteria > Myxococcales > UASB-TL25 > Unknown genus > Unknown species
OTU_575	Intermediate	107	32	0.35555555555555557	13	0.14444444444444443	6.40553859359198e-5	6.606283996122666e-5	0.001708567244325116	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_4513	Intermediate	116	19	0.2111111111111111	6	0.06666666666666667	8.663572651047969e-5	7.161952743460087e-5	0.0033613445378151263	Genus	Marinicella	Bacteria > Proteobacteria > Gammaproteobacteria > Order Incertae Sedis > Family Incertae Sedis > Marinicella > Unknown species
OTU_12911	Intermediate	93	42	0.4666666666666667	10	0.1111111111111111	6.857926552883417e-5	5.741910389153346e-5	0.0010348670593854482	Genus	Gaiella	Bacteria > Actinobacteria > Thermoleophilia > Gaiellales > Gaiellaceae > Gaiella > Unknown species
OTU_3800	Persistently rare	3	3	0.03333333333333333	0	0	1.484294109174215e-6	1.852229157791402e-6	5.668934240362812e-5	Class	PBS-18	Bacteria > Cloacimonetes > PBS-18 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_12389	Intermediate	123	32	0.35555555555555557	17	0.18888888888888888	8.911013036141585e-5	7.594139546944748e-5	0.0012547051442910915	Order	Gaiellales	Bacteria > Actinobacteria > Thermoleophilia > Gaiellales > Unknown family > Unknown genus > Unknown species
OTU_2480	Intermediate	83	29	0.32222222222222224	9	0.1	5.0790981896720066e-5	5.1245006698895455e-5	0.0012416851441241685	Genus	Planosporangium	Bacteria > Actinobacteria > Actinobacteria > Micromonosporales > Micromonosporaceae > Planosporangium > Unknown species
OTU_4307	Intermediate	300	63	0.7	32	0.35555555555555557	1.848653648091557e-4	1.852229157791402e-4	0.0016983171221244403	Family	Coriobacteriaceae	Bacteria > Actinobacteria > Coriobacteriia > Coriobacteriales > Coriobacteriaceae > Unknown genus > Unknown species
OTU_8662	Persistently rare	17	9	0.1	2	0.022222222222222223	7.393309137220778e-6	1.0495965227484611e-5	1.97667523225934e-4	Genus	Leptolinea	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Leptolinea > Unknown species
OTU_3827	Persistently rare	34	22	0.24444444444444444	5	0.05555555555555555	2.1640160524454436e-5	2.0991930454969223e-5	3.836120914531226e-4	Class	MB-A2-108	Bacteria > Actinobacteria > MB-A2-108 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_592	Primary core	835	86	0.9555555555555556	78	0.8666666666666667	5.397918277793335e-4	5.155371155852735e-4	0.007001795332136445	Genus	Illumatobacter	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > Acidimicrobiaceae > Illumatobacter > Unknown species
OTU_243	Conditionally rare	1102	56	0.6222222222222222	35	0.3888888888888889	5.256180299109107e-4	6.803855106287083e-4	0.013600235501913452	Class	Bacteroidetes vadinHA17	Bacteria > Bacteroidetes > Bacteroidetes vadinHA17 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_1344	Persistently rare	22	20	0.2222222222222222	1	0.011111111111111112	1.3347793375890086e-5	1.3583013823803615e-5	1.1514104778353483e-4	Genus	Cellulomonas	Bacteria > Actinobacteria > Actinobacteria > Micrococcales > Cellulomonadaceae > Cellulomonas > Unknown species
OTU_2980	Persistently rare	26	19	0.2111111111111111	4	0.044444444444444446	1.5502709073344903e-5	1.6052652700858816e-5	1.4727540500736376e-4	Family	Terrestrial Miscellaneous Gp(TMEG)	Archaea > Euryarchaeota > Thermoplasmata > Thermoplasmatales > Terrestrial Miscellaneous Gp(TMEG) > Unknown genus > Unknown species
OTU_359	Conditionally rare	709	56	0.6222222222222222	35	0.3888888888888889	4.925638450149364e-4	4.377434909580347e-4	0.018551304749441923	Genus	Erysipelothrix	Bacteria > Firmicutes > Erysipelotrichia > Erysipelotrichales > Erysipelotrichaceae > Erysipelothrix > Unknown species
OTU_2426	Persistently rare	21	17	0.18888888888888888	1	0.011111111111111112	1.2772286260375717e-5	1.2965604104539813e-5	1.3008130081300812e-4	Family	Cytophagaceae	Bacteria > Bacteroidetes > Cytophagia > Cytophagales > Cytophagaceae > Unknown genus > Unknown species
OTU_5371	Persistently rare	5	4	0.044444444444444446	1	0.011111111111111112	3.1655444833883563e-6	3.087048596319003e-6	1.1483033817534593e-4	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_550	Intermediate	371	75	0.8333333333333334	51	0.5666666666666667	2.1510637404818117e-4	2.2905900584687004e-4	0.002280085731223494	Genus	Gaiella	Bacteria > Actinobacteria > Thermoleophilia > Gaiellales > Gaiellaceae > Gaiella > Unknown species
OTU_1127	Intermediate	647	73	0.8111111111111111	57	0.6333333333333333	4.071471380304436e-4	3.9946408836367904e-4	0.00296213273556961	Class	SB-5	Bacteria > Bacteroidetes > SB-5 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_8760	Persistently rare	5	5	0.05555555555555555	0	0	3.04260435766337e-6	3.087048596319003e-6	7.530120481927712e-5	Genus	Rhizomicrobium	Bacteria > Proteobacteria > Alphaproteobacteria > Rhizobiales > Rhizobiales Incertae Sedis > Rhizomicrobium > Unknown species
OTU_2593	Intermediate	227	54	0.6	31	0.34444444444444444	1.5553858584837693e-4	1.4015200627288274e-4	0.003778337531486146	Class	Chloroplast	Bacteria > Cyanobacteria > Chloroplast > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_1486	Intermediate	291	52	0.5777777777777777	29	0.32222222222222224	1.810036807935193e-4	1.7966622830576599e-4	0.00273733255678509	Genus	Pedomicrobium	Bacteria > Proteobacteria > Alphaproteobacteria > Rhizobiales > Hyphomicrobiaceae > Pedomicrobium > Unknown species
OTU_7903	Intermediate	192	54	0.6	21	0.23333333333333334	1.114336956546403e-4	1.1854266609864973e-4	0.002409058058299205	Class	MB-A2-108	Bacteria > Actinobacteria > MB-A2-108 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_5089	Intermediate	139	38	0.4222222222222222	12	0.13333333333333333	7.513549109790276e-5	8.581995097766829e-5	0.0017036559535868864	Family	Acidobacteriaceae (Subgroup 1)	Bacteria > Acidobacteria > Acidobacteria > Acidobacteriales > Acidobacteriaceae (Subgroup 1) > Unknown genus > Unknown species
OTU_5	Primary core	7206	90	1	90	1	0.004339284931053062	0.004449054437014948	0.0343538416249632	Genus	Thiobacillus	Bacteria > Proteobacteria > Betaproteobacteria > Hydrogenophilales > Hydrogenophilaceae > Thiobacillus > Unknown species
OTU_13495	Sampling-limited	1	1	0.011111111111111112	0	0	3.2708599090700946e-7	6.174097192638007e-7	2.943773918163085e-5	Family	Fibrobacteraceae	Bacteria > Fibrobacteres > Fibrobacteria > Fibrobacterales > Fibrobacteraceae > Unknown genus > Unknown species
OTU_55	Intermediate	2440	64	0.7111111111111111	55	0.6111111111111112	0.0016518685195773283	0.0015064797150036737	0.03083557074281995	Family	RB41	Bacteria > Acidobacteria > Acidobacteria > Subgroup 4 > RB41 > Unknown genus > Unknown species
OTU_12273	Persistently rare	61	27	0.3	10	0.1111111111111111	4.5915905678200964e-5	3.766199287509184e-5	5.788712011577424e-4	Family	Coriobacteriaceae	Bacteria > Actinobacteria > Coriobacteriia > Coriobacteriales > Coriobacteriaceae > Unknown genus > Unknown species
OTU_10146	Persistently rare	26	17	0.18888888888888888	4	0.044444444444444446	1.8175910763432202e-5	1.6052652700858816e-5	3.0724325985098704e-4	Genus	Bacillus	Bacteria > Firmicutes > Bacilli > Bacillales > Bacillaceae > Bacillus > Unknown species
OTU_1013	Intermediate	481	74	0.8222222222222222	44	0.4888888888888889	2.992219087734234e-4	2.9697407496588813e-4	0.0024328859060402685	Order	Subgroup 6	Bacteria > Acidobacteria > Acidobacteria > Subgroup 6 > Unknown family > Unknown genus > Unknown species
OTU_6051	Intermediate	51	12	0.13333333333333333	3	0.03333333333333333	3.8299966152108296e-5	3.1487895682453836e-5	0.002459016393442623	Genus	Ignavibacterium	Bacteria > Chlorobi > Ignavibacteria > Ignavibacteriales > Ignavibacteriaceae > Ignavibacterium > Unknown species
OTU_1378	Intermediate	69	27	0.3	7	0.07777777777777778	4.0333230484810716e-5	4.260127062920224e-5	0.00122040517451794	Class	Ardenticatenia	Bacteria > Chloroflexi > Ardenticatenia > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_1045	Intermediate	309	73	0.8111111111111111	48	0.5333333333333333	1.925968274710595e-4	1.907796032525144e-4	0.0013115982761851227	Genus	Fodinicola	Bacteria > Actinobacteria > Actinobacteria > Frankiales > Cryptosporangiaceae > Fodinicola > Unknown species
OTU_6020	Intermediate	35	8	0.08888888888888889	2	0.022222222222222223	2.2750806904132437e-5	2.1609340174233023e-5	0.00155020956536717	Genus	Methanobacterium	Archaea > Euryarchaeota > Methanobacteria > Methanobacteriales > Methanobacteriaceae > Methanobacterium > Unknown species
OTU_84	Primary core	4113	90	1	81	0.9	0.00281617384399388	0.002539406175332012	0.021146478043029767	Genus	Illumatobacter	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > Acidimicrobiaceae > Illumatobacter > Unknown species
OTU_3940	Persistently rare	36	22	0.24444444444444444	6	0.06666666666666667	2.6238923062355337e-5	2.2226749893496824e-5	3.151790216843167e-4	Order	Subgroup 23	Bacteria > Acidobacteria > Holophagae > Subgroup 23 > Unknown family > Unknown genus > Unknown species
OTU_157	Intermediate	784	81	0.9	70	0.7777777777777778	4.477695582537979e-4	4.840492199028197e-4	0.009552893273823507	Family	Geodermatophilaceae	Bacteria > Actinobacteria > Actinobacteria > Frankiales > Geodermatophilaceae > Unknown genus > Unknown species
OTU_13491	Persistently rare	15	5	0.05555555555555555	2	0.022222222222222223	8.367939639713063e-6	9.261145788957009e-6	4.6086488977648053e-4	Family	Nitrospinaceae	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfobacterales > Nitrospinaceae > Unknown genus > Unknown species
OTU_10153	Intermediate	141	49	0.5444444444444444	18	0.2	9.268544198009236e-5	8.70547704161959e-5	0.001466275659824047	Class	SB-5	Bacteria > Bacteroidetes > SB-5 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_3693	Intermediate	463	77	0.8555555555555555	52	0.5777777777777777	2.861891921762344e-4	2.858607000191397e-4	0.004427129449265097	Genus	Desulfobulbus	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfobacterales > Desulfobulbaceae > Desulfobulbus > Unknown species
OTU_3850	Intermediate	40	9	0.1	3	0.03333333333333333	3.518870698612845e-5	2.4696388770552025e-5	0.001447178002894356	Family	BSV26	Bacteria > Chlorobi > Ignavibacteria > Ignavibacteriales > BSV26 > Unknown genus > Unknown species
OTU_5333	Persistently rare	20	13	0.14444444444444443	3	0.03333333333333333	1.306988234337151e-5	1.2348194385276013e-5	2.3796775536914747e-4	Genus	Rubrobacter	Bacteria > Actinobacteria > Rubrobacteria > Rubrobacterales > Rubrobacteriaceae > Rubrobacter > Unknown species
OTU_31	Primary core	4316	90	1	90	1	0.0028172518861042527	0.0026647403483425636	0.016080466397591132	Family	Xanthomonadales Incertae Sedis	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > Xanthomonadales Incertae Sedis > Unknown genus > Unknown species
OTU_3303	Intermediate	1094	81	0.9	59	0.6555555555555556	6.68640733541409e-4	6.754462328745979e-4	0.004173385184482595	Class	Bacteroidetes vadinHA17	Bacteria > Bacteroidetes > Bacteroidetes vadinHA17 > Unknown order > Unknown family > Unknown genus > Unknown species
