FeatureID	PositiveSamples	RawPresence	DetectedSamples	Prevalence	EqualSampleMean	PooledReadFraction	MaximumSampleAbundance	TotalReads	PrimaryCore	IWPrevalence	CWPrevalence	TWPrevalence	IWCore	CWCore	TWCore	BestRank	BestTaxon	DisplayLabel	Lineage	FeatureState
OTU_4147	52	0.5777777777777777	34	0.37777777777777777	4.3367789077033514e-4	3.580976371730044e-4	0.005141903171953255	580	FALSE	0.03333333333333333	0.8666666666666667	0.23333333333333334	FALSE	TRUE	FALSE	Genus	Halioglobus	G · Halioglobus	Bacteria > Proteobacteria > Gammaproteobacteria > Cellvibrionales > Halieaceae > Halioglobus > Unknown species	Intermediate
OTU_286	44	0.4888888888888889	20	0.2222222222222222	8.191778483507705e-5	7.841103434650268e-5	0.001174496644295302	127	FALSE	0.13333333333333333	0.3333333333333333	0.2	FALSE	FALSE	FALSE	Genus	Sulfuricurvum	G · Sulfuricurvum	Bacteria > Proteobacteria > Epsilonproteobacteria > Campylobacterales > Helicobacteraceae > Sulfuricurvum > Unknown species	Intermediate
OTU_23	90	1	90	1	0.0030354445089865543	0.0030302469021467335	0.01588826958805817	4908	TRUE	1	1	1	TRUE	TRUE	TRUE	Family	Alcaligenaceae	F · Alcaligenaceae	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Alcaligenaceae > Unknown genus > Unknown species	Primary core
OTU_4672	13	0.14444444444444443	2	0.022222222222222223	1.0751396400155313e-5	1.2348194385276013e-5	1.8067935437244038e-4	20	FALSE	0	0	0.06666666666666667	FALSE	FALSE	FALSE	Family	BSV26	F · BSV26	Bacteria > Chlorobi > Ignavibacteria > Ignavibacteriales > BSV26 > Unknown genus > Unknown species	Persistently rare
OTU_2	90	1	90	1	0.008213118755311085	0.008654849444639958	0.19001162614365869	14018	TRUE	1	1	1	TRUE	TRUE	TRUE	Genus	Arthrobacter	G · Arthrobacter	Bacteria > Actinobacteria > Actinobacteria > Micrococcales > Micrococcaceae > Arthrobacter > Unknown species	Primary core
OTU_2399	43	0.4777777777777778	21	0.23333333333333334	9.786458744762318e-5	1.0742929115190131e-4	8.820416323650477e-4	174	FALSE	0.16666666666666666	0.1	0.43333333333333335	FALSE	FALSE	FALSE	Family	Verrucomicrobiaceae	F · Verrucomicrobiaceae	Bacteria > Verrucomicrobia > Verrucomicrobiae > Verrucomicrobiales > Verrucomicrobiaceae > Unknown genus > Unknown species	Persistently rare
OTU_684	72	0.8	48	0.5333333333333333	1.9381818665733716e-4	1.7966622830576599e-4	0.0018975332068311196	291	FALSE	0.6	0.5666666666666667	0.43333333333333335	FALSE	FALSE	FALSE	Family	Xanthomonadales Incertae Sedis	F · Xanthomonadales Incertae Sedis	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > Xanthomonadales Incertae Sedis > Unknown genus > Unknown species	Intermediate
OTU_9721	8	0.08888888888888889	2	0.022222222222222223	8.178141033830912e-6	7.408916631165608e-6	2.3881547524279574e-4	12	FALSE	0	0.03333333333333333	0.03333333333333333	FALSE	FALSE	FALSE	Kingdom	Unknown kingdom	K · Unknown kingdom	Unknown kingdom > Unknown phylum > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_36	90	1	90	1	0.00418673390832859	0.004194681632678262	0.08197254041758063	6794	TRUE	1	1	1	TRUE	TRUE	TRUE	Family	DA101 soil group	F · DA101 soil group	Bacteria > Verrucomicrobia > Spartobacteria > Chthoniobacterales > DA101 soil group > Unknown genus > Unknown species	Primary core
OTU_2853	15	0.16666666666666666	5	0.05555555555555555	1.8636910599256364e-5	1.9139701297177822e-5	3.0076997112608275e-4	31	FALSE	0.1	0.06666666666666667	0	FALSE	FALSE	FALSE	Family	Anaerolineaceae	F · Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species	Persistently rare
OTU_161	73	0.8111111111111111	44	0.4888888888888889	2.1937109817778217e-4	2.1362376286527502e-4	0.002638522427440633	346	FALSE	0.3333333333333333	0.6	0.5333333333333333	FALSE	FALSE	FALSE	Family	Chitinophagaceae	F · Chitinophagaceae	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > Chitinophagaceae > Unknown genus > Unknown species	Intermediate
OTU_2335	59	0.6555555555555556	32	0.35555555555555557	1.2287507829654564e-4	1.4694351318478456e-4	0.002108021877848678	238	FALSE	0.5	0.23333333333333334	0.3333333333333333	FALSE	FALSE	FALSE	Family	11-24	F · 11-24	Bacteria > Acidobacteria > Acidobacteria > Subgroup 4 > 11-24 > Unknown genus > Unknown species	Intermediate
OTU_1761	47	0.5222222222222223	31	0.34444444444444444	2.1158696784916652e-4	2.025103879185266e-4	0.0025875452820424355	328	FALSE	0.13333333333333333	0.03333333333333333	0.8666666666666667	FALSE	FALSE	TRUE	Class	SB-5	C · SB-5	Bacteria > Bacteroidetes > SB-5 > Unknown order > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_13614	6	0.06666666666666667	2	0.022222222222222223	5.409920138917985e-6	6.174097192638006e-6	1.1898387768457374e-4	10	FALSE	0.06666666666666667	0	0	FALSE	FALSE	FALSE	Genus	Halomonas	G · Halomonas	Bacteria > Proteobacteria > Gammaproteobacteria > Oceanospirillales > Halomonadaceae > Halomonas > Unknown species	Persistently rare
OTU_7321	8	0.08888888888888889	0	0	4.155463210439138e-6	4.9392777541104055e-6	6.377551020408164e-5	8	FALSE	0	0	0	FALSE	FALSE	FALSE	Class	Ardenticatenia	C · Ardenticatenia	Bacteria > Chloroflexi > Ardenticatenia > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_6210	36	0.4	16	0.17777777777777778	4.729528278571726e-5	4.877536782184025e-5	5.28296902859407e-4	79	FALSE	0.26666666666666666	0.03333333333333333	0.23333333333333334	FALSE	FALSE	FALSE	Order	Subgroup 18	O · Subgroup 18	Bacteria > Acidobacteria > Acidobacteria > Subgroup 18 > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_2721	39	0.43333333333333335	24	0.26666666666666666	1.8165797256312208e-4	2.0127556847999902e-4	0.0022641509433962265	326	FALSE	0.6333333333333333	0	0.16666666666666666	FALSE	FALSE	FALSE	Genus	Blastocatella	G · Blastocatella	Bacteria > Acidobacteria > Acidobacteria > Subgroup 4 > Unknown family > Blastocatella > Unknown species	Intermediate
OTU_192	90	1	89	0.9888888888888889	0.0015682654244150004	0.001551550624509931	0.013451720310765816	2513	TRUE	1	1	0.9666666666666667	TRUE	TRUE	TRUE	Class	KD4-96	C · KD4-96	Bacteria > Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus > Unknown species	Primary core
OTU_3056	30	0.3333333333333333	7	0.07777777777777778	1.1790843986379308e-4	8.767218013545969e-5	0.005376757047392273	142	FALSE	0	0.16666666666666666	0.06666666666666667	FALSE	FALSE	FALSE	Genus	Clostridium sensu stricto 1	G · Clostridium sensu stricto 1	Bacteria > Firmicutes > Clostridia > Clostridiales > Clostridiaceae 1 > Clostridium sensu stricto 1 > Unknown species	Intermediate
OTU_9188	15	0.16666666666666666	8	0.08888888888888889	3.083758787008629e-5	3.272271512098144e-5	6.026516673362796e-4	53	FALSE	0.03333333333333333	0	0.23333333333333334	FALSE	FALSE	FALSE	Family	PHOS-HE51	F · PHOS-HE51	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > PHOS-HE51 > Unknown genus > Unknown species	Persistently rare
OTU_12498	5	0.05555555555555555	1	0.011111111111111112	4.231232461826756e-6	5.556687473374206e-6	0.00014535728821443106	9	FALSE	0	0.03333333333333333	0	FALSE	FALSE	FALSE	Class	PBS-18	C · PBS-18	Bacteria > Cloacimonetes > PBS-18 > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_171	67	0.7444444444444445	42	0.4666666666666667	2.393331753847308e-4	2.4511165854772883e-4	0.0028244071409539036	397	FALSE	0.7666666666666667	0.4666666666666667	0.16666666666666666	FALSE	FALSE	FALSE	Family	Anaerolineaceae	F · Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species	Intermediate
OTU_471	84	0.9333333333333333	65	0.7222222222222222	4.433840497685133e-4	4.1983860909938444e-4	0.002252397194156638	680	FALSE	0.6333333333333333	0.7	0.8333333333333334	FALSE	FALSE	TRUE	Order	SC-I-84	O · SC-I-84	Bacteria > Proteobacteria > Betaproteobacteria > SC-I-84 > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_4607	4	0.044444444444444446	0	0	2.388486270581056e-6	3.087048596319003e-6	7.73814129846011e-5	5	FALSE	0	0	0	FALSE	FALSE	FALSE	Genus	Fluviicola	G · Fluviicola	Bacteria > Bacteroidetes > Flavobacteriia > Flavobacteriales > Cryomorphaceae > Fluviicola > Unknown species	Persistently rare
OTU_1230	11	0.12222222222222222	2	0.022222222222222223	9.057173372594223e-6	8.026326350429408e-6	1.929570670525808e-4	13	FALSE	0	0.06666666666666667	0	FALSE	FALSE	FALSE	Genus	Methanobacterium	G · Methanobacterium	Archaea > Euryarchaeota > Methanobacteria > Methanobacteriales > Methanobacteriaceae > Methanobacterium > Unknown species	Persistently rare
OTU_5549	10	0.1111111111111111	2	0.022222222222222223	7.46438175235858e-6	8.026326350429408e-6	1.7472335468841002e-4	13	FALSE	0.03333333333333333	0	0.03333333333333333	FALSE	FALSE	FALSE	Family	BSV40	F · BSV40	Bacteria > Chlorobi > Ignavibacteria > Ignavibacteriales > BSV40 > Unknown genus > Unknown species	Persistently rare
OTU_2714	25	0.2777777777777778	9	0.1	3.4478020813361774e-5	3.642717343656424e-5	7.673691045392834e-4	59	FALSE	0.1	0	0.2	FALSE	FALSE	FALSE	Family	Caldilineaceae	F · Caldilineaceae	Bacteria > Chloroflexi > Caldilineae > Caldilineales > Caldilineaceae > Unknown genus > Unknown species	Persistently rare
OTU_3620	43	0.4777777777777778	21	0.23333333333333334	9.255336566702565e-5	1.0310742311705471e-4	8.596868283696653e-4	167	FALSE	0.6333333333333333	0.03333333333333333	0.03333333333333333	FALSE	FALSE	FALSE	Order	Acidimicrobiales	O · Acidimicrobiales	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_3	83	0.9222222222222223	74	0.8222222222222222	0.003382186259426206	0.004939895163829669	0.11001330039901197	8001	TRUE	1	0.7666666666666667	0.7	TRUE	FALSE	FALSE	Genus	Paenisporosarcina	G · Paenisporosarcina	Bacteria > Firmicutes > Bacilli > Bacillales > Planococcaceae > Paenisporosarcina > Unknown species	Primary core
OTU_12367	58	0.6444444444444445	41	0.45555555555555555	1.9817620475061265e-4	1.957188810066248e-4	0.0017186473234595359	317	FALSE	0.23333333333333334	0.3333333333333333	0.8	FALSE	FALSE	TRUE	Family	Microbacteriaceae	F · Microbacteriaceae	Bacteria > Actinobacteria > Actinobacteria > Micrococcales > Microbacteriaceae > Unknown genus > Unknown species	Intermediate
OTU_7074	9	0.1	0	0	5.665201045064432e-6	6.174097192638006e-6	7.639419404125286e-5	10	FALSE	0	0	0	FALSE	FALSE	FALSE	Family	Anaerolineaceae	F · Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species	Persistently rare
OTU_605	58	0.6444444444444445	37	0.4111111111111111	1.9197507686860888e-4	1.82753276902085e-4	0.004292412335732682	296	FALSE	0.2	0.4666666666666667	0.5666666666666667	FALSE	FALSE	FALSE	Genus	Sva0081 sediment group	G · Sva0081 sediment group	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfobacterales > Desulfobacteraceae > Sva0081 sediment group > Unknown species	Intermediate
OTU_2808	82	0.9111111111111111	54	0.6	4.2031376627219957e-4	4.741706643945989e-4	0.0032381513099793936	768	FALSE	0.6666666666666666	0.4666666666666667	0.6666666666666666	FALSE	FALSE	FALSE	Order	SC-I-84	O · SC-I-84	Bacteria > Proteobacteria > Betaproteobacteria > SC-I-84 > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_13923	28	0.3111111111111111	14	0.15555555555555556	5.331875250086248e-5	5.1245006698895455e-5	7.804878048780488e-4	83	FALSE	0.2	0.23333333333333334	0.03333333333333333	FALSE	FALSE	FALSE	Family	KD3-10	F · KD3-10	Bacteria > Proteobacteria > Deltaproteobacteria > Myxococcales > KD3-10 > Unknown genus > Unknown species	Persistently rare
OTU_94	90	1	89	0.9888888888888889	0.0013980338462897968	0.001427451270937907	0.007061713233036537	2312	TRUE	1	0.9666666666666667	1	TRUE	TRUE	TRUE	Family	Comamonadaceae	F · Comamonadaceae	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Unknown genus > Unknown species	Primary core
OTU_1805	21	0.23333333333333334	7	0.07777777777777778	4.473077514534312e-5	5.618428445300586e-5	0.001213687260198888	91	FALSE	0.2	0	0.03333333333333333	FALSE	FALSE	FALSE	Family	WCHB1-69	F · WCHB1-69	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > WCHB1-69 > Unknown genus > Unknown species	Intermediate
OTU_123	89	0.9888888888888889	86	0.9555555555555556	0.0010032899285663756	9.341409052461304e-4	0.007911239749155813	1513	TRUE	0.9666666666666667	0.9666666666666667	0.9333333333333333	TRUE	TRUE	TRUE	Order	Subgroup 17	O · Subgroup 17	Bacteria > Acidobacteria > Acidobacteria > Subgroup 17 > Unknown family > Unknown genus > Unknown species	Primary core
OTU_859	44	0.4888888888888889	17	0.18888888888888888	8.52596656422334e-5	7.841103434650268e-5	0.002291825821237586	127	FALSE	0.23333333333333334	0.26666666666666666	0.06666666666666667	FALSE	FALSE	FALSE	Genus	Clostridium sensu stricto 1	G · Clostridium sensu stricto 1	Bacteria > Firmicutes > Clostridia > Clostridiales > Clostridiaceae 1 > Clostridium sensu stricto 1 > Unknown species	Intermediate
OTU_2317	39	0.43333333333333335	9	0.1	4.9409137122110745e-5	4.939277754110405e-5	7.68787238131847e-4	80	FALSE	0.06666666666666667	0.13333333333333333	0.1	FALSE	FALSE	FALSE	Genus	Lysobacter	G · Lysobacter	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > Xanthomonadaceae > Lysobacter > Unknown species	Persistently rare
OTU_6062	3	0.03333333333333333	1	0.011111111111111112	3.5137648409839428e-6	2.4696388770552028e-6	1.929570670525808e-4	4	FALSE	0	0.03333333333333333	0	FALSE	FALSE	FALSE	Phylum	Aminicenantes	P · Aminicenantes	Bacteria > Aminicenantes > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_1646	55	0.6111111111111112	34	0.37777777777777777	3.141775671374603e-4	2.778343736687103e-4	0.0024294156270518712	450	FALSE	0.06666666666666667	0.7666666666666667	0.3	FALSE	FALSE	FALSE	Genus	Marinicella	G · Marinicella	Bacteria > Proteobacteria > Gammaproteobacteria > Order Incertae Sedis > Family Incertae Sedis > Marinicella > Unknown species	Intermediate
OTU_387	37	0.4111111111111111	16	0.17777777777777778	3.595982957131113e-4	3.4636685250699216e-4	0.01068407058254774	561	FALSE	0.06666666666666667	0.43333333333333335	0.03333333333333333	FALSE	FALSE	FALSE	Family	Anaerolineaceae	F · Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species	Conditionally rare
OTU_5862	63	0.7	43	0.4777777777777778	2.251457723681803e-4	2.2103267949644063e-4	0.0031310433741596833	358	FALSE	0.4666666666666667	0.36666666666666664	0.6	FALSE	FALSE	FALSE	Class	OPB35 soil group	C · OPB35 soil group	Bacteria > Verrucomicrobia > OPB35 soil group > Unknown order > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_37	89	0.9888888888888889	88	0.9777777777777777	0.001810222986385486	0.0017701136651293164	0.01699154735207866	2867	TRUE	0.9333333333333333	1	1	TRUE	TRUE	TRUE	Order	Subgroup 6	O · Subgroup 6	Bacteria > Acidobacteria > Acidobacteria > Subgroup 6 > Unknown family > Unknown genus > Unknown species	Primary core
OTU_5586	19	0.2111111111111111	5	0.05555555555555555	2.2992988800354675e-5	1.8522291577914018e-5	4.82392667631452e-4	30	FALSE	0	0.16666666666666666	0	FALSE	FALSE	FALSE	Kingdom	Bacteria	K · Bacteria	Bacteria > Unknown phylum > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_4302	20	0.2222222222222222	4	0.044444444444444446	1.9259337556929047e-5	1.6670062420122617e-5	2.894356005788712e-4	27	FALSE	0.03333333333333333	0.06666666666666667	0.03333333333333333	FALSE	FALSE	FALSE	Class	OPB35 soil group	C · OPB35 soil group	Bacteria > Verrucomicrobia > OPB35 soil group > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_3060	52	0.5777777777777777	30	0.3333333333333333	1.5777174203850927e-4	1.4262164514993795e-4	0.0012525788387857354	231	FALSE	0.16666666666666666	0.26666666666666666	0.5666666666666667	FALSE	FALSE	FALSE	Family	DEV007	F · DEV007	Bacteria > Verrucomicrobia > Verrucomicrobiae > Verrucomicrobiales > DEV007 > Unknown genus > Unknown species	Intermediate
OTU_7055	38	0.4222222222222222	20	0.2222222222222222	6.334978881257542e-5	6.0506152487852464e-5	4.3334597259086724e-4	98	FALSE	0.1	0.03333333333333333	0.5333333333333333	FALSE	FALSE	FALSE	Order	WD2101 soil group	O · WD2101 soil group	Bacteria > Planctomycetes > Phycisphaerae > WD2101 soil group > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_14201	6	0.06666666666666667	2	0.022222222222222223	4.585490013293402e-6	5.556687473374206e-6	1.2045290291496025e-4	9	FALSE	0	0	0.06666666666666667	FALSE	FALSE	FALSE	Class	Phycisphaerae	C · Phycisphaerae	Bacteria > Planctomycetes > Phycisphaerae > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_2859	29	0.32222222222222224	10	0.1111111111111111	4.520887195364732e-5	4.1983860909938446e-5	9.55261900971183e-4	68	FALSE	0.2	0.03333333333333333	0.1	FALSE	FALSE	FALSE	Order	WD2101 soil group	O · WD2101 soil group	Bacteria > Planctomycetes > Phycisphaerae > WD2101 soil group > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_2653	13	0.14444444444444443	3	0.03333333333333333	1.2025677717592946e-5	1.6052652700858816e-5	2.140525499010007e-4	26	FALSE	0.1	0	0	FALSE	FALSE	FALSE	Class	KD4-96	C · KD4-96	Bacteria > Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_1494	52	0.5777777777777777	25	0.2777777777777778	1.0250806364005007e-4	1.0866411059042892e-4	0.0010435061807673783	176	FALSE	0.3	0.2	0.3333333333333333	FALSE	FALSE	FALSE	Family	4-29	F · 4-29	Bacteria > Nitrospirae > Nitrospira > Nitrospirales > 4-29 > Unknown genus > Unknown species	Intermediate
OTU_993	25	0.2777777777777778	6	0.06666666666666667	3.274687902163043e-4	3.1981823457864875e-4	0.011360889533478366	518	FALSE	0.03333333333333333	0.16666666666666666	0	FALSE	FALSE	FALSE	Family	Anaerolineaceae	F · Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species	Conditionally rare
OTU_5177	17	0.18888888888888888	1	0.011111111111111112	1.3096707055277223e-5	1.2348194385276013e-5	2.3043244488824027e-4	20	FALSE	0	0.03333333333333333	0	FALSE	FALSE	FALSE	Family	UASB-TL25	F · UASB-TL25	Bacteria > Proteobacteria > Deltaproteobacteria > Myxococcales > UASB-TL25 > Unknown genus > Unknown species	Persistently rare
OTU_575	32	0.35555555555555557	13	0.14444444444444443	6.40553859359198e-5	6.606283996122666e-5	0.001708567244325116	107	FALSE	0.4	0.03333333333333333	0	FALSE	FALSE	FALSE	Family	Anaerolineaceae	F · Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species	Intermediate
OTU_4513	19	0.2111111111111111	6	0.06666666666666667	8.663572651047969e-5	7.161952743460087e-5	0.0033613445378151263	116	FALSE	0.03333333333333333	0.16666666666666666	0	FALSE	FALSE	FALSE	Genus	Marinicella	G · Marinicella	Bacteria > Proteobacteria > Gammaproteobacteria > Order Incertae Sedis > Family Incertae Sedis > Marinicella > Unknown species	Intermediate
OTU_12911	42	0.4666666666666667	10	0.1111111111111111	6.857926552883417e-5	5.741910389153346e-5	0.0010348670593854482	93	FALSE	0.1	0.2	0.03333333333333333	FALSE	FALSE	FALSE	Genus	Gaiella	G · Gaiella	Bacteria > Actinobacteria > Thermoleophilia > Gaiellales > Gaiellaceae > Gaiella > Unknown species	Intermediate
OTU_3800	3	0.03333333333333333	0	0	1.484294109174215e-6	1.852229157791402e-6	5.668934240362812e-5	3	FALSE	0	0	0	FALSE	FALSE	FALSE	Class	PBS-18	C · PBS-18	Bacteria > Cloacimonetes > PBS-18 > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
