ScopeCode	Scope	Samples	FeatureID	DetectedSamples	Prevalence	EqualSampleMean	BestRank	BestTaxon	Lineage
TW	Tibetan wetland	30	OTU_357	30	1	0.0022490286229773235	Family	Comamonadaceae	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_1804	26	0.8666666666666667	3.565735100015094e-4	Family	Rhodobacteraceae	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodobacterales > Rhodobacteraceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_1819	24	0.8	7.4063137102277e-4	Family	OM1 clade	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > OM1 clade > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_198	24	0.8	4.715338474843552e-4	Genus	Gaiella	Bacteria > Actinobacteria > Thermoleophilia > Gaiellales > Gaiellaceae > Gaiella > Unknown species
TW	Tibetan wetland	30	OTU_1747	27	0.9	3.437470307371118e-4	Genus	Variibacter	Bacteria > Proteobacteria > Alphaproteobacteria > Rhizobiales > Xanthobacteraceae > Variibacter > Unknown species
TW	Tibetan wetland	30	OTU_349	30	1	4.989747192269798e-4	Genus	Luteolibacter	Bacteria > Verrucomicrobia > Verrucomicrobiae > Verrucomicrobiales > Verrucomicrobiaceae > Luteolibacter > Unknown species
TW	Tibetan wetland	30	OTU_135	30	1	0.0015331993563722033	Class	Gitt-GS-136	Bacteria > Chloroflexi > Gitt-GS-136 > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_5894	25	0.8333333333333334	3.320870015540243e-4	Family	WCHB1-69	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > WCHB1-69 > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_13	27	0.9	0.003295289131722974	Genus	Candidatus Solibacter	Bacteria > Acidobacteria > Acidobacteria > Subgroup 3 > Unknown family > Candidatus Solibacter > Unknown species
TW	Tibetan wetland	30	OTU_73	30	1	0.002447311356679798	Genus	Thiobacillus	Bacteria > Proteobacteria > Betaproteobacteria > Hydrogenophilales > Hydrogenophilaceae > Thiobacillus > Unknown species
TW	Tibetan wetland	30	OTU_240	27	0.9	5.449487971793063e-4	Family	BVA18	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfuromonadales > BVA18 > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_767	27	0.9	4.2502806802673153e-4	Genus	Massilia	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Oxalobacteraceae > Massilia > Unknown species
TW	Tibetan wetland	30	OTU_2190	26	0.8666666666666667	7.608255091264212e-4	Class	KD4-96	Bacteria > Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_260	28	0.9333333333333333	5.059470735160249e-4	Family	MNG7	Bacteria > Proteobacteria > Alphaproteobacteria > Rhizobiales > MNG7 > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_197	25	0.8333333333333334	7.789930065166549e-4	Order	Subgroup 7	Bacteria > Acidobacteria > Holophagae > Subgroup 7 > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_870	26	0.8666666666666667	4.123698651751793e-4	Genus	Pirellula	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Pirellula > Unknown species
TW	Tibetan wetland	30	OTU_9	29	0.9666666666666667	0.0019008757769199526	Genus	Illumatobacter	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > Acidimicrobiaceae > Illumatobacter > Unknown species
TW	Tibetan wetland	30	OTU_2354	27	0.9	4.575023036512343e-4	Genus	Pseudolabrys	Bacteria > Proteobacteria > Alphaproteobacteria > Rhizobiales > Xanthobacteraceae > Pseudolabrys > Unknown species
TW	Tibetan wetland	30	OTU_589	25	0.8333333333333334	3.997171865539023e-4	Order	TRA3-20	Bacteria > Proteobacteria > Betaproteobacteria > TRA3-20 > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_3829	26	0.8666666666666667	3.9322937259781836e-4	Family	RB41	Bacteria > Acidobacteria > Acidobacteria > Subgroup 4 > RB41 > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_1316	24	0.8	1.6059873513784713e-4	Genus	Pelolinea	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Pelolinea > Unknown species
TW	Tibetan wetland	30	OTU_1112	30	1	0.0010901306586861587	Genus	Acidovorax	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Acidovorax > Unknown species
TW	Tibetan wetland	30	OTU_309	24	0.8	6.900760799834047e-4	Family	Saprospiraceae	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > Saprospiraceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_292	24	0.8	0.001330400219557765	Family	JG34-KF-161	Bacteria > Proteobacteria > Alphaproteobacteria > Sphingomonadales > JG34-KF-161 > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_317	29	0.9666666666666667	8.902768957859501e-4	Genus	Massilia	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Oxalobacteraceae > Massilia > Unknown species
TW	Tibetan wetland	30	OTU_164	24	0.8	7.303172508975298e-4	Genus	Geobacter	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfuromonadales > Geobacteraceae > Geobacter > Unknown species
TW	Tibetan wetland	30	OTU_1328	25	0.8333333333333334	4.1400117836687427e-4	Genus	Nocardioides	Bacteria > Actinobacteria > Actinobacteria > Propionibacteriales > Nocardioidaceae > Nocardioides > Unknown species
TW	Tibetan wetland	30	OTU_398	24	0.8	7.903211988922451e-4	Family	4-29	Bacteria > Nitrospirae > Nitrospira > Nitrospirales > 4-29 > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_51	30	1	0.002320979594041432	Family	DUNssu044	Bacteria > Proteobacteria > Alphaproteobacteria > Rhizobiales > DUNssu044 > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_111	27	0.9	4.07259599824393e-4	Genus	Acidovorax	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Acidovorax > Unknown species
TW	Tibetan wetland	30	OTU_33	28	0.9333333333333333	0.0011734623586232434	Family	BVA18	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfuromonadales > BVA18 > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_320	29	0.9666666666666667	4.369675267379963e-4	Genus	Chlorochromatium	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Chlorochromatium > Unknown species
TW	Tibetan wetland	30	OTU_5395	28	0.9333333333333333	3.0400937597207026e-4	Genus	Hydrogenophaga	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Hydrogenophaga > Unknown species
TW	Tibetan wetland	30	OTU_1873	25	0.8333333333333334	2.4174308282284984e-4	Genus	Nocardioides	Bacteria > Actinobacteria > Actinobacteria > Propionibacteriales > Nocardioidaceae > Nocardioides > Unknown species
TW	Tibetan wetland	30	OTU_85	26	0.8666666666666667	6.053339708710096e-4	Genus	Desulfuromonas	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfuromonadales > Desulfuromonadaceae > Desulfuromonas > Unknown species
TW	Tibetan wetland	30	OTU_28	30	1	0.002422515803875429	Order	43F-1404R	Bacteria > Proteobacteria > Deltaproteobacteria > 43F-1404R > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_1078	24	0.8	1.4497404464706754e-4	Order	Xanthomonadales	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_80	30	1	0.0033184944971392243	Genus	Sphingomonas	Bacteria > Proteobacteria > Alphaproteobacteria > Sphingomonadales > Sphingomonadaceae > Sphingomonas > Unknown species
TW	Tibetan wetland	30	OTU_3786	30	1	4.56774964727137e-4	Genus	Variovorax	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Variovorax > Unknown species
TW	Tibetan wetland	30	OTU_2015	25	0.8333333333333334	2.8445659751283493e-4	Family	Comamonadaceae	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_140	28	0.9333333333333333	0.0010571093674304022	Order	Subgroup 7	Bacteria > Acidobacteria > Holophagae > Subgroup 7 > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_354	26	0.8666666666666667	0.001453528972822475	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_381	24	0.8	0.0014803230894556017	Family	JTB255 marine benthic group	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > JTB255 marine benthic group > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_2564	26	0.8666666666666667	3.596384483183942e-4	Genus	Syntrophus	Bacteria > Proteobacteria > Deltaproteobacteria > Syntrophobacterales > Syntrophaceae > Syntrophus > Unknown species
TW	Tibetan wetland	30	OTU_30	29	0.9666666666666667	0.0013480709643490091	Family	WCHB1-69	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > WCHB1-69 > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_150	28	0.9333333333333333	0.0017742491960657985	Order	Subgroup 6	Bacteria > Acidobacteria > Acidobacteria > Subgroup 6 > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_10	30	1	0.0012331705718779179	Genus	Thermomonas	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > Xanthomonadaceae > Thermomonas > Unknown species
TW	Tibetan wetland	30	OTU_816	27	0.9	4.997552217054343e-4	Genus	Nitrospira	Bacteria > Nitrospirae > Nitrospira > Nitrospirales > Nitrospiraceae > Nitrospira > Unknown species
TW	Tibetan wetland	30	OTU_62	29	0.9666666666666667	0.0022477041953909505	Family	Nitrosomonadaceae	Bacteria > Proteobacteria > Betaproteobacteria > Nitrosomonadales > Nitrosomonadaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_691	28	0.9333333333333333	6.101975705133536e-4	Family	YNPFFP1	Bacteria > Actinobacteria > Thermoleophilia > Solirubrobacterales > YNPFFP1 > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_149	26	0.8666666666666667	8.877511712597944e-4	Order	Subgroup 6	Bacteria > Acidobacteria > Acidobacteria > Subgroup 6 > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_223	25	0.8333333333333334	8.861219530868231e-4	Class	Bacteroidetes vadinHA17	Bacteria > Bacteroidetes > Bacteroidetes vadinHA17 > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_288	27	0.9	3.821702926131379e-4	Family	SJA-149	Bacteria > Acidobacteria > Acidobacteria > Subgroup 3 > SJA-149 > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_61	29	0.9666666666666667	0.0014826128178788032	Genus	Lutibacter	Bacteria > Bacteroidetes > Flavobacteriia > Flavobacteriales > Flavobacteriaceae > Lutibacter > Unknown species
TW	Tibetan wetland	30	OTU_2597	24	0.8	9.334085502483128e-5	Genus	Polynucleobacter	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Burkholderiaceae > Polynucleobacter > Unknown species
TW	Tibetan wetland	30	OTU_404	29	0.9666666666666667	4.1685140858313226e-4	Genus	Iamia	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > Iamiaceae > Iamia > Unknown species
TW	Tibetan wetland	30	OTU_322	26	0.8666666666666667	4.024155144183756e-4	Genus	Sva0081 sediment group	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfobacterales > Desulfobacteraceae > Sva0081 sediment group > Unknown species
TW	Tibetan wetland	30	OTU_196	26	0.8666666666666667	9.420732926120675e-4	Order	TRA3-20	Bacteria > Proteobacteria > Betaproteobacteria > TRA3-20 > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_401	24	0.8	7.155341191140853e-4	Genus	Terrimonas	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > Chitinophagaceae > Terrimonas > Unknown species
TW	Tibetan wetland	30	OTU_1801	24	0.8	2.882295034801803e-4	Genus	Lysinimonas	Bacteria > Actinobacteria > Actinobacteria > Micrococcales > Microbacteriaceae > Lysinimonas > Unknown species
TW	Tibetan wetland	30	OTU_1231	29	0.9666666666666667	6.879485876484517e-4	Genus	Actinotalea	Bacteria > Actinobacteria > Actinobacteria > Micrococcales > Cellulomonadaceae > Actinotalea > Unknown species
TW	Tibetan wetland	30	OTU_462	25	0.8333333333333334	5.045721878581703e-4	Genus	Porphyrobacter	Bacteria > Proteobacteria > Alphaproteobacteria > Sphingomonadales > Erythrobacteraceae > Porphyrobacter > Unknown species
TW	Tibetan wetland	30	OTU_208	26	0.8666666666666667	6.473689210045251e-4	Species	Ornithinibacter aureus	Bacteria > Actinobacteria > Actinobacteria > Micrococcales > Intrasporangiaceae > Ornithinibacter > Ornithinibacter aureus
TW	Tibetan wetland	30	OTU_38	30	1	0.001994606409876405	Genus	Cryobacterium	Bacteria > Actinobacteria > Actinobacteria > Micrococcales > Microbacteriaceae > Cryobacterium > Unknown species
TW	Tibetan wetland	30	OTU_3876	27	0.9	3.733109154617448e-4	Genus	Blastocatella	Bacteria > Acidobacteria > Acidobacteria > Subgroup 4 > Unknown family > Blastocatella > Unknown species
TW	Tibetan wetland	30	OTU_417	24	0.8	3.1369198015253905e-4	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_21	28	0.9333333333333333	0.002073104531280994	Genus	Gillisia	Bacteria > Bacteroidetes > Flavobacteriia > Flavobacteriales > Flavobacteriaceae > Gillisia > Unknown species
TW	Tibetan wetland	30	OTU_34	30	1	0.005942346575288133	Genus	Bacillus	Bacteria > Firmicutes > Bacilli > Bacillales > Bacillaceae > Bacillus > Unknown species
TW	Tibetan wetland	30	OTU_207	27	0.9	0.001860796201441226	Order	Subgroup 7	Bacteria > Acidobacteria > Holophagae > Subgroup 7 > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_447	28	0.9333333333333333	0.0012229154947086755	Genus	Ferruginibacter	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > Chitinophagaceae > Ferruginibacter > Unknown species
TW	Tibetan wetland	30	OTU_436	25	0.8333333333333334	7.926706868719642e-4	Class	Bacteroidetes vadinHA17	Bacteria > Bacteroidetes > Bacteroidetes vadinHA17 > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_1511	24	0.8	8.580648865499575e-4	Family	Verrucomicrobiaceae	Bacteria > Verrucomicrobia > Verrucomicrobiae > Verrucomicrobiales > Verrucomicrobiaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_1758	24	0.8	3.944963528423049e-4	Order	Subgroup 7	Bacteria > Acidobacteria > Holophagae > Subgroup 7 > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_503	29	0.9666666666666667	4.252226425619349e-4	Order	Sh765B-TzT-29	Bacteria > Proteobacteria > Deltaproteobacteria > Sh765B-TzT-29 > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_340	30	1	7.134092171165888e-4	Genus	Brevundimonas	Bacteria > Proteobacteria > Alphaproteobacteria > Caulobacterales > Caulobacteraceae > Brevundimonas > Unknown species
TW	Tibetan wetland	30	OTU_1882	26	0.8666666666666667	3.2561947891384996e-4	Genus	Marmoricola	Bacteria > Actinobacteria > Actinobacteria > Propionibacteriales > Nocardioidaceae > Marmoricola > Unknown species
TW	Tibetan wetland	30	OTU_64	30	1	0.0013806968068532572	Genus	Oryzihumus	Bacteria > Actinobacteria > Actinobacteria > Micrococcales > Intrasporangiaceae > Oryzihumus > Unknown species
TW	Tibetan wetland	30	OTU_92	27	0.9	7.249514430422697e-4	Family	WCHB1-69	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > WCHB1-69 > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_821	29	0.9666666666666667	5.691255131606657e-4	Genus	Noviherbaspirillum	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Oxalobacteraceae > Noviherbaspirillum > Unknown species
TW	Tibetan wetland	30	OTU_219	29	0.9666666666666667	0.0017671436118481695	Family	Xanthomonadaceae	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > Xanthomonadaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_6203	26	0.8666666666666667	1.7718899090630327e-4	Family	Comamonadaceae	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_225	26	0.8666666666666667	8.303275724485587e-4	Genus	Variibacter	Bacteria > Proteobacteria > Alphaproteobacteria > Rhizobiales > Xanthobacteraceae > Variibacter > Unknown species
TW	Tibetan wetland	30	OTU_3985	24	0.8	1.6614155722182632e-4	Phylum	Bacteroidetes	Bacteria > Bacteroidetes > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_63	28	0.9333333333333333	0.001824124939573741	Family	Draconibacteriaceae	Bacteria > Bacteroidetes > Bacteroidia > Bacteroidia Incertae Sedis > Draconibacteriaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_2035	24	0.8	3.2228980958458065e-4	Family	M20-Pitesti	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfuromonadales > M20-Pitesti > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_3651	26	0.8666666666666667	2.5882779701675483e-4	Genus	Brevundimonas	Bacteria > Proteobacteria > Alphaproteobacteria > Caulobacterales > Caulobacteraceae > Brevundimonas > Unknown species
TW	Tibetan wetland	30	OTU_2501	24	0.8	2.7087454131553406e-4	Family	SJA-28	Bacteria > Chlorobi > Chlorobia > Chlorobiales > SJA-28 > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_520	26	0.8666666666666667	3.052807073050746e-4	Order	Acidimicrobiales	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_674	29	0.9666666666666667	5.04926054729062e-4	Class	WCHB1-32	Bacteria > Bacteroidetes > WCHB1-32 > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_886	25	0.8333333333333334	4.6973225206952893e-4	Order	Subgroup 6	Bacteria > Acidobacteria > Acidobacteria > Subgroup 6 > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_177	27	0.9	8.15339995793771e-4	Genus	Anaerolinea	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Anaerolinea > Unknown species
TW	Tibetan wetland	30	OTU_801	27	0.9	4.4292221688209995e-4	Order	Subgroup 6	Bacteria > Acidobacteria > Acidobacteria > Subgroup 6 > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_3994	26	0.8666666666666667	2.4081799624492357e-4	Genus	Anaerolinea	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Anaerolinea > Unknown species
TW	Tibetan wetland	30	OTU_525	30	1	0.0010797819580549226	Family	Comamonadaceae	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_1851	27	0.9	7.75100703773787e-4	Family	Acidimicrobiaceae	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > Acidimicrobiaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_87	30	1	0.002925011133254211	Genus	Flavobacterium	Bacteria > Bacteroidetes > Flavobacteriia > Flavobacteriales > Flavobacteriaceae > Flavobacterium > Unknown species
TW	Tibetan wetland	30	OTU_301	30	1	3.298193396566784e-4	Genus	Smithella	Bacteria > Proteobacteria > Deltaproteobacteria > Syntrophobacterales > Syntrophaceae > Smithella > Unknown species
TW	Tibetan wetland	30	OTU_967	25	0.8333333333333334	0.001085720368351311	Family	Rhodobacteraceae	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodobacterales > Rhodobacteraceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_57	30	1	0.0041007833474023	Genus	Pedobacter	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > Sphingobacteriaceae > Pedobacter > Unknown species
TW	Tibetan wetland	30	OTU_265	26	0.8666666666666667	0.001956597274433308	Family	JTB255 marine benthic group	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > JTB255 marine benthic group > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_3103	24	0.8	1.3172655279930054e-4	Genus	Undibacterium	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Oxalobacteraceae > Undibacterium > Unknown species
TW	Tibetan wetland	30	OTU_661	30	1	4.857890392581114e-4	Genus	Staphylococcus	Bacteria > Firmicutes > Bacilli > Bacillales > Staphylococcaceae > Staphylococcus > Unknown species
TW	Tibetan wetland	30	OTU_1649	27	0.9	3.48420513967574e-4	Genus	Polaromonas	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Polaromonas > Unknown species
TW	Tibetan wetland	30	OTU_1755	24	0.8	4.7938187433640983e-4	Genus	Blastocatella	Bacteria > Acidobacteria > Acidobacteria > Subgroup 4 > Unknown family > Blastocatella > Unknown species
TW	Tibetan wetland	30	OTU_881	28	0.9333333333333333	4.034005336616747e-4	Genus	Candidatus Anammoximicrobium	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Candidatus Anammoximicrobium > Unknown species
TW	Tibetan wetland	30	OTU_267	28	0.9333333333333333	5.384069500452563e-4	Genus	Acinetobacter	Bacteria > Proteobacteria > Gammaproteobacteria > Pseudomonadales > Moraxellaceae > Acinetobacter > Unknown species
TW	Tibetan wetland	30	OTU_10018	24	0.8	3.3389589352633166e-4	Order	GR-WP33-30	Bacteria > Proteobacteria > Deltaproteobacteria > GR-WP33-30 > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_345	25	0.8333333333333334	5.880562664532134e-4	Class	KD4-96	Bacteria > Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_682	25	0.8333333333333334	3.8398213728856197e-4	Family	Nitrosomonadaceae	Bacteria > Proteobacteria > Betaproteobacteria > Nitrosomonadales > Nitrosomonadaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_107	25	0.8333333333333334	0.0019406340052890905	Genus	Robiginitalea	Bacteria > Bacteroidetes > Flavobacteriia > Flavobacteriales > Flavobacteriaceae > Robiginitalea > Unknown species
TW	Tibetan wetland	30	OTU_7885	28	0.9333333333333333	2.3953158608369603e-4	Genus	Sphingorhabdus	Bacteria > Proteobacteria > Alphaproteobacteria > Sphingomonadales > Sphingomonadaceae > Sphingorhabdus > Unknown species
TW	Tibetan wetland	30	OTU_3500	25	0.8333333333333334	2.3723709402543328e-4	Family	WCHB1-69	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > WCHB1-69 > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_842	24	0.8	0.0012108310488872518	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_1287	24	0.8	2.571378392454283e-4	Phylum	Chloroflexi	Bacteria > Chloroflexi > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_1504	26	0.8666666666666667	4.089909475509016e-4	Order	Subgroup 7	Bacteria > Acidobacteria > Holophagae > Subgroup 7 > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_2937	25	0.8333333333333334	3.0479383175581096e-4	Genus	Bryobacter	Bacteria > Acidobacteria > Acidobacteria > Subgroup 3 > Unknown family > Bryobacter > Unknown species
TW	Tibetan wetland	30	OTU_668	30	1	3.252423581911863e-4	Genus	Methanothermobacter	Archaea > Euryarchaeota > Methanobacteria > Methanobacteriales > Methanobacteriaceae > Methanothermobacter > Unknown species
TW	Tibetan wetland	30	OTU_1169	24	0.8	1.298447862157326e-4	Genus	Desulfomonile	Bacteria > Proteobacteria > Deltaproteobacteria > Syntrophobacterales > Syntrophaceae > Desulfomonile > Unknown species
TW	Tibetan wetland	30	OTU_1156	25	0.8333333333333334	3.6996156121757163e-4	Genus	Pseudoxanthomonas	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > Xanthomonadaceae > Pseudoxanthomonas > Unknown species
TW	Tibetan wetland	30	OTU_699	26	0.8666666666666667	1.9486502538514948e-4	Family	Coriobacteriaceae	Bacteria > Actinobacteria > Coriobacteriia > Coriobacteriales > Coriobacteriaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_1707	24	0.8	2.8500132264810626e-4	Family	Sphingomonadaceae	Bacteria > Proteobacteria > Alphaproteobacteria > Sphingomonadales > Sphingomonadaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_659	29	0.9666666666666667	3.6668363324141983e-4	Genus	Sphingopyxis	Bacteria > Proteobacteria > Alphaproteobacteria > Sphingomonadales > Sphingomonadaceae > Sphingopyxis > Unknown species
TW	Tibetan wetland	30	OTU_154	30	1	0.0017715046382508585	Family	Comamonadaceae	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_172	26	0.8666666666666667	0.0019229502728672968	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_847	30	1	4.3193446177979466e-4	Genus	Magnetospirillum	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodospirillales > Rhodospirillaceae > Magnetospirillum > Unknown species
TW	Tibetan wetland	30	OTU_879	27	0.9	7.497114496498184e-4	Genus	Sphingomonas	Bacteria > Proteobacteria > Alphaproteobacteria > Sphingomonadales > Sphingomonadaceae > Sphingomonas > Unknown species
TW	Tibetan wetland	30	OTU_3659	26	0.8666666666666667	3.396653385187397e-4	Order	Frankiales	Bacteria > Actinobacteria > Actinobacteria > Frankiales > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_1183	25	0.8333333333333334	1.510583793104356e-4	Class	W27	Bacteria > Cloacimonetes > W27 > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_1243	30	1	1.9355724035871589e-4	Genus	Arcicella	Bacteria > Bacteroidetes > Cytophagia > Cytophagales > Cytophagaceae > Arcicella > Unknown species
TW	Tibetan wetland	30	OTU_702	25	0.8333333333333334	2.529841607737799e-4	Genus	Anaerolinea	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Anaerolinea > Unknown species
TW	Tibetan wetland	30	OTU_178	30	1	0.0010854194727090186	Genus	Pedobacter	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > Sphingobacteriaceae > Pedobacter > Unknown species
