Sample1	Sample2	BetaNTI	RCbray	BrayCurtis	Group1	Group2	PairScope	Process
S172	S4	-0.109509924550451	1	0.89234214269517	CW	IW	Between groups	Dispersal limitation
S173	S4	0.271757788143572	1	0.881065942397009	CW	IW	Between groups	Dispersal limitation
S174	S4	0.871795323652031	1	0.893918984819135	CW	IW	Between groups	Dispersal limitation
S175	S4	0.463480890782754	1	0.899434450843157	CW	IW	Between groups	Dispersal limitation
S176	S4	2.80197915617235	1	0.875929109169332	CW	IW	Between groups	Heterogeneous selection
S177	S4	0.798205937265192	1	0.884797746930899	CW	IW	Between groups	Dispersal limitation
S179	S4	0.273708125007894	1	0.816922355613667	CW	IW	Between groups	Dispersal limitation
S182	S4	-0.0392118180072238	1	0.815535636965238	CW	IW	Between groups	Dispersal limitation
S187	S4	1.99989305202321	1	0.88850062840081	TW	IW	Between groups	Heterogeneous selection
S188	S4	1.51822636809376	1	0.887572674505573	TW	IW	Between groups	Dispersal limitation
S191	S4	1.69445684372462	1	0.883128298728212	TW	IW	Between groups	Dispersal limitation
S194	S4	0.553096614635794	1	0.917918857202932	TW	IW	Between groups	Dispersal limitation
S196	S4	1.14963664717442	1	0.89205046776625	TW	IW	Between groups	Dispersal limitation
S197	S4	1.37209602330171	1	0.778932091830779	TW	IW	Between groups	Dispersal limitation
S198	S4	0.859664466861538	1	0.784149232434858	TW	IW	Between groups	Dispersal limitation
S201	S4	1.23155274010154	1	0.798289138513601	TW	IW	Between groups	Dispersal limitation
S202	S4	-0.546252848526716	1	0.857837452085955	TW	IW	Between groups	Dispersal limitation
S203	S4	1.12720276390939	1	0.88808518368357	TW	IW	Between groups	Dispersal limitation
S204	S4	0.656714124812342	1	0.850481887137107	TW	IW	Between groups	Dispersal limitation
S205	S4	3.38322070967613	1	0.861748337233132	TW	IW	Between groups	Heterogeneous selection
S206	S4	0.858512893906849	1	0.854097832604252	TW	IW	Between groups	Dispersal limitation
S207	S4	0.271539862690896	1	0.839439451596363	TW	IW	Between groups	Dispersal limitation
S208	S4	1.81911539943664	1	0.858495917834342	TW	IW	Between groups	Dispersal limitation
S209	S4	1.84270344613679	1	0.824394312614566	TW	IW	Between groups	Dispersal limitation
S210	S4	1.62731670168112	1	0.808128299162078	TW	IW	Between groups	Dispersal limitation
S213	S4	3.15664137576478	1	0.78364408303715	TW	IW	Between groups	Heterogeneous selection
S214	S4	1.00304943288711	1	0.792225155353649	TW	IW	Between groups	Dispersal limitation
S215	S4	0.492262744697158	1	0.825041482617392	TW	IW	Between groups	Dispersal limitation
S216	S4	0.125097368351112	1	0.864196666340658	TW	IW	Between groups	Dispersal limitation
S217	S4	1.26463134174224	1	0.753825322150814	TW	IW	Between groups	Dispersal limitation
S218	S4	0.451830427251239	1	0.792073569244498	TW	IW	Between groups	Dispersal limitation
S219	S4	3.09357680869715	1	0.833824286779939	TW	IW	Between groups	Heterogeneous selection
S220	S4	0.476520804852873	1	0.791647026543849	TW	IW	Between groups	Dispersal limitation
S221	S4	2.28535623847301	1	0.820535764669843	TW	IW	Between groups	Heterogeneous selection
S222	S4	1.24947351821057	1	0.859212762194107	TW	IW	Between groups	Dispersal limitation
S223	S4	1.36843164781016	1	0.885957807375333	TW	IW	Between groups	Dispersal limitation
S224	S4	3.3286647820279	1	0.7832223421132	TW	IW	Between groups	Heterogeneous selection
S225	S4	0.81633594854087	1	0.832505225053965	TW	IW	Between groups	Dispersal limitation
S6	S5	0.709795681891201	-0.803803803803804	0.292169392133679	IW	IW	Within IW	Undominated
S7	S5	0.233122248675201	1	0.402137333151596	IW	IW	Within IW	Dispersal limitation
S9	S5	0.417675328396078	1	0.482661522016004	IW	IW	Within IW	Dispersal limitation
S10	S5	0.380494502221041	1	0.479102579728218	IW	IW	Within IW	Dispersal limitation
S11	S5	-0.236603169923569	1	0.544638715500714	IW	IW	Within IW	Dispersal limitation
S12	S5	-0.58166265942783	1	0.53568497575887	IW	IW	Within IW	Dispersal limitation
S13	S5	-0.0481165552316776	1	0.489921320148278	IW	IW	Within IW	Dispersal limitation
S15	S5	1.46656079686899	1	0.841274529978172	IW	IW	Within IW	Dispersal limitation
S16	S5	0.838650531738593	1	0.843439663857538	IW	IW	Within IW	Dispersal limitation
S17	S5	0.811425496632031	1	0.845541216379396	IW	IW	Within IW	Dispersal limitation
S18	S5	0.847740508365836	1	0.808495580367762	IW	IW	Within IW	Dispersal limitation
S19	S5	1.92677056062049	1	0.810662588684624	IW	IW	Within IW	Dispersal limitation
S20	S5	1.01943812317448	1	0.79423398585929	IW	IW	Within IW	Dispersal limitation
S22	S5	-0.911687694520908	1	0.635977746615728	IW	IW	Within IW	Dispersal limitation
S23	S5	-0.72248152992097	1	0.657687603893113	IW	IW	Within IW	Dispersal limitation
S24	S5	-0.52945729982565	1	0.655227740819973	IW	IW	Within IW	Dispersal limitation
S25	S5	-0.970302863908332	1	0.705806602893645	IW	IW	Within IW	Dispersal limitation
S26	S5	-1.3011473135787	1	0.764670667645214	IW	IW	Within IW	Dispersal limitation
S27	S5	-0.443742150842721	1	0.742073750991553	IW	IW	Within IW	Dispersal limitation
S28	S5	0.469418622970555	1	0.8343332169958	IW	IW	Within IW	Dispersal limitation
S30	S5	0.804582642673208	1	0.770491348145279	IW	IW	Within IW	Dispersal limitation
S34	S5	1.5643623616551	1	0.72877328008063	IW	IW	Within IW	Dispersal limitation
S35	S5	-0.693136018882788	1	0.744429375760565	IW	IW	Within IW	Dispersal limitation
S36	S5	-0.702466032850707	1	0.831440473200398	IW	IW	Within IW	Dispersal limitation
S37	S5	0.190196432961691	1	0.777155681093109	IW	IW	Within IW	Dispersal limitation
S61	S5	-1.29050485974662	1	0.85993533458707	CW	IW	Between groups	Dispersal limitation
S62	S5	-0.652493816485186	1	0.86324193061231	CW	IW	Between groups	Dispersal limitation
S63	S5	0.732819090331398	1	0.844321416411785	CW	IW	Between groups	Dispersal limitation
S65	S5	-0.304756008618928	1	0.871306134363516	CW	IW	Between groups	Dispersal limitation
S85	S5	-0.622556239102617	1	0.874458355221048	CW	IW	Between groups	Dispersal limitation
S86	S5	-0.130184192344273	1	0.822956141936612	CW	IW	Between groups	Dispersal limitation
S87	S5	-0.979113794512468	1	0.879925228678633	CW	IW	Between groups	Dispersal limitation
S88	S5	-0.175998760784346	1	0.858267572643373	CW	IW	Between groups	Dispersal limitation
S89	S5	2.06763608918508	1	0.895867401992887	CW	IW	Between groups	Heterogeneous selection
S112	S5	-0.769022501917244	1	0.871596971668637	CW	IW	Between groups	Dispersal limitation
S113	S5	0.0395805230877699	1	0.924868283444757	CW	IW	Between groups	Dispersal limitation
S114	S5	-0.547446611348204	1	0.917886181714476	CW	IW	Between groups	Dispersal limitation
S161	S5	0.137892939846379	1	0.89226262294148	CW	IW	Between groups	Dispersal limitation
S162	S5	0.109859126217169	1	0.869004987757384	CW	IW	Between groups	Dispersal limitation
S164	S5	0.33765647103704	1	0.872320585589507	CW	IW	Between groups	Dispersal limitation
S165	S5	1.52222426021663	1	0.847827696615802	CW	IW	Between groups	Dispersal limitation
S166	S5	-0.216168203241587	1	0.869043627861236	CW	IW	Between groups	Dispersal limitation
S167	S5	-0.188195920267214	1	0.831969425586177	CW	IW	Between groups	Dispersal limitation
S168	S5	-0.0211631840942803	1	0.856288978031896	CW	IW	Between groups	Dispersal limitation
S169	S5	0.0146701389634468	1	0.830225014354419	CW	IW	Between groups	Dispersal limitation
S170	S5	0.580595890203273	1	0.888844299334177	CW	IW	Between groups	Dispersal limitation
S171	S5	-0.36890542069013	1	0.891965458500451	CW	IW	Between groups	Dispersal limitation
S172	S5	-0.116759530065821	1	0.890412260232749	CW	IW	Between groups	Dispersal limitation
S173	S5	0.148350121793974	1	0.876356646908533	CW	IW	Between groups	Dispersal limitation
S174	S5	0.235656593306309	1	0.88797165242493	CW	IW	Between groups	Dispersal limitation
S175	S5	0.361721153644246	1	0.892152530292979	CW	IW	Between groups	Dispersal limitation
S176	S5	1.9435951138852	1	0.862519729352007	CW	IW	Between groups	Dispersal limitation
S177	S5	0.524781938305093	1	0.869924211022285	CW	IW	Between groups	Dispersal limitation
S179	S5	-0.35934815143408	1	0.790253071269097	CW	IW	Between groups	Dispersal limitation
S182	S5	0.288552344812454	1	0.814457434033723	CW	IW	Between groups	Dispersal limitation
S187	S5	1.23894623142535	1	0.883797344055461	TW	IW	Between groups	Dispersal limitation
S188	S5	1.2308903694599	1	0.882653423455263	TW	IW	Between groups	Dispersal limitation
S191	S5	0.826247379026786	1	0.886875453094193	TW	IW	Between groups	Dispersal limitation
S194	S5	0.134741790327899	1	0.914940107859042	TW	IW	Between groups	Dispersal limitation
S196	S5	0.835366376898889	1	0.891409553246046	TW	IW	Between groups	Dispersal limitation
S197	S5	0.0118143068337138	1	0.797912709990876	TW	IW	Between groups	Dispersal limitation
S198	S5	0.399718346912181	1	0.802469948758142	TW	IW	Between groups	Dispersal limitation
S201	S5	0.163745020616913	1	0.799612280577763	TW	IW	Between groups	Dispersal limitation
S202	S5	-0.652625594885434	1	0.84299895781379	TW	IW	Between groups	Dispersal limitation
S203	S5	-0.060183672014683	1	0.882034256033234	TW	IW	Between groups	Dispersal limitation
S204	S5	1.71853194283117	1	0.834523885725375	TW	IW	Between groups	Dispersal limitation
S205	S5	2.12987550330364	1	0.855781040262513	TW	IW	Between groups	Heterogeneous selection
S206	S5	0.824588107950604	1	0.848264630769738	TW	IW	Between groups	Dispersal limitation
S207	S5	0.501067952419279	1	0.836950399131376	TW	IW	Between groups	Dispersal limitation
S208	S5	0.799396389350576	1	0.854311845920409	TW	IW	Between groups	Dispersal limitation
S209	S5	1.72628382125694	1	0.839846832442801	TW	IW	Between groups	Dispersal limitation
S210	S5	0.677649906421115	1	0.799205285295573	TW	IW	Between groups	Dispersal limitation
S213	S5	2.84875619621477	1	0.792244230268831	TW	IW	Between groups	Heterogeneous selection
S214	S5	0.775085252851119	1	0.765435553853866	TW	IW	Between groups	Dispersal limitation
S215	S5	0.716134974120495	1	0.81984787873479	TW	IW	Between groups	Dispersal limitation
S216	S5	0.372878074577423	1	0.863549781803668	TW	IW	Between groups	Dispersal limitation
S217	S5	0.71421579846434	1	0.769791541026879	TW	IW	Between groups	Dispersal limitation
S218	S5	0.219963854605034	1	0.802671322558178	TW	IW	Between groups	Dispersal limitation
S219	S5	1.24186073136279	1	0.845154737904412	TW	IW	Between groups	Dispersal limitation
S220	S5	-0.139455442183612	1	0.795383066653718	TW	IW	Between groups	Dispersal limitation
S221	S5	0.747767845972606	1	0.820731975886773	TW	IW	Between groups	Dispersal limitation
S222	S5	0.729698993233084	1	0.857669584294576	TW	IW	Between groups	Dispersal limitation
S223	S5	0.737165355152096	1	0.884059887365594	TW	IW	Between groups	Dispersal limitation
S224	S5	0.861726638415209	1	0.797635866770383	TW	IW	Between groups	Dispersal limitation
S225	S5	1.00714836580036	1	0.825690653139453	TW	IW	Between groups	Dispersal limitation
S7	S6	-0.382362552668188	0.683683683683684	0.34673187769104	IW	IW	Within IW	Undominated
S9	S6	2.34626995316	1	0.500824474653142	IW	IW	Within IW	Heterogeneous selection
S10	S6	1.47484413664176	1	0.388112562288048	IW	IW	Within IW	Dispersal limitation
S11	S6	-0.19424925568559	1	0.471108081936352	IW	IW	Within IW	Dispersal limitation
S12	S6	-0.734726424803619	0.997997997997998	0.450665639096641	IW	IW	Within IW	Dispersal limitation
S13	S6	1.03832163942889	1	0.405945687515269	IW	IW	Within IW	Dispersal limitation
S15	S6	0.283325085121792	1	0.859325162509191	IW	IW	Within IW	Dispersal limitation
S16	S6	0.528429155691912	1	0.859471455534316	IW	IW	Within IW	Dispersal limitation
S17	S6	0.397860524123239	1	0.863048365177077	IW	IW	Within IW	Dispersal limitation
S18	S6	2.2046170441406	1	0.828427189049671	IW	IW	Within IW	Heterogeneous selection
S19	S6	1.80591078307748	1	0.834909548431745	IW	IW	Within IW	Dispersal limitation
S20	S6	0.519620858846725	1	0.809989855033127	IW	IW	Within IW	Dispersal limitation
S22	S6	-0.687112025248576	1	0.663838956522058	IW	IW	Within IW	Dispersal limitation
S23	S6	-0.644902131177968	1	0.677626425896125	IW	IW	Within IW	Dispersal limitation
S24	S6	-0.536310070843378	1	0.682825001206082	IW	IW	Within IW	Dispersal limitation
S25	S6	-0.64061006312835	1	0.749817346626048	IW	IW	Within IW	Dispersal limitation
S26	S6	0.8302920838641	1	0.810805245694377	IW	IW	Within IW	Dispersal limitation
S27	S6	0.471712082150218	1	0.792905533261395	IW	IW	Within IW	Dispersal limitation
S28	S6	-0.455008717097717	1	0.851611399721131	IW	IW	Within IW	Dispersal limitation
S30	S6	0.688619848120227	1	0.78837095555984	IW	IW	Within IW	Dispersal limitation
S34	S6	0.451923397580873	1	0.759758115864945	IW	IW	Within IW	Dispersal limitation
S35	S6	-1.10017110789048	1	0.759834648797323	IW	IW	Within IW	Dispersal limitation
S36	S6	-0.588423887956844	1	0.847169601506006	IW	IW	Within IW	Dispersal limitation
S37	S6	0.19529031037589	1	0.80244150660342	IW	IW	Within IW	Dispersal limitation
S61	S6	-1.13108670288527	1	0.878626003126181	CW	IW	Between groups	Dispersal limitation
S62	S6	-0.807456522199475	1	0.880814412893773	CW	IW	Between groups	Dispersal limitation
S63	S6	1.12536257929393	1	0.863820041031576	CW	IW	Between groups	Dispersal limitation
S65	S6	0.446415206870325	1	0.888460145567549	CW	IW	Between groups	Dispersal limitation
S85	S6	-1.08055839047352	1	0.889989183389927	CW	IW	Between groups	Dispersal limitation
S86	S6	0.550291346076581	1	0.844576892355606	CW	IW	Between groups	Dispersal limitation
S87	S6	-0.954197941861184	1	0.895842603667416	CW	IW	Between groups	Dispersal limitation
S88	S6	-0.287600748661646	1	0.875824504483987	CW	IW	Between groups	Dispersal limitation
S89	S6	2.12715938060407	1	0.903413938582053	CW	IW	Between groups	Heterogeneous selection
S112	S6	-0.593309357218049	1	0.88701404525939	CW	IW	Between groups	Dispersal limitation
S113	S6	-0.465263352458128	1	0.931505435689477	CW	IW	Between groups	Dispersal limitation
S114	S6	-0.100264784279604	1	0.924747456114143	CW	IW	Between groups	Dispersal limitation
S161	S6	0.0861777257912584	1	0.904520096219591	CW	IW	Between groups	Dispersal limitation
S162	S6	0.660592848603407	1	0.879934054656694	CW	IW	Between groups	Dispersal limitation
S164	S6	0.762551418767162	1	0.884513989754631	CW	IW	Between groups	Dispersal limitation
S165	S6	1.47953054296086	1	0.861548302440571	CW	IW	Between groups	Dispersal limitation
S166	S6	0.79556308215009	1	0.88177273934845	CW	IW	Between groups	Dispersal limitation
S167	S6	-0.0731528188823991	1	0.844578198695742	CW	IW	Between groups	Dispersal limitation
S168	S6	0.210330075887213	1	0.872817158307805	CW	IW	Between groups	Dispersal limitation
S169	S6	1.19369099662907	1	0.846041682908816	CW	IW	Between groups	Dispersal limitation
S170	S6	0.555169952758959	1	0.903775358166813	CW	IW	Between groups	Dispersal limitation
S171	S6	0.196420733088156	1	0.905280350867352	CW	IW	Between groups	Dispersal limitation
S172	S6	0.0539640963406884	1	0.903639132198724	CW	IW	Between groups	Dispersal limitation
S173	S6	0.494365313731123	1	0.891509370179674	CW	IW	Between groups	Dispersal limitation
S174	S6	0.788158833264662	1	0.902572942943072	CW	IW	Between groups	Dispersal limitation
S175	S6	0.44657508916151	1	0.905353048523701	CW	IW	Between groups	Dispersal limitation
S176	S6	1.9120292090108	1	0.871550961503468	CW	IW	Between groups	Dispersal limitation
S177	S6	1.53980069738948	1	0.883128485547182	CW	IW	Between groups	Dispersal limitation
S179	S6	0.0946696883549089	1	0.799564223540152	CW	IW	Between groups	Dispersal limitation
S182	S6	0.506014086582665	1	0.824538089004361	CW	IW	Between groups	Dispersal limitation
S187	S6	2.0576661547951	1	0.892673399428569	TW	IW	Between groups	Heterogeneous selection
S188	S6	1.74000477431346	1	0.894011655646058	TW	IW	Between groups	Dispersal limitation
S191	S6	1.27993917640059	1	0.901508149705014	TW	IW	Between groups	Dispersal limitation
S194	S6	1.05469989273482	1	0.924781689936894	TW	IW	Between groups	Dispersal limitation
S196	S6	1.16559111289163	1	0.90261213599426	TW	IW	Between groups	Dispersal limitation
S197	S6	0.749198355893842	1	0.820579309900501	TW	IW	Between groups	Dispersal limitation
S198	S6	1.30556431329134	1	0.824307764220073	TW	IW	Between groups	Dispersal limitation
S201	S6	1.52935950789765	1	0.82076156619104	TW	IW	Between groups	Dispersal limitation
S202	S6	-0.47889632033388	1	0.858499026719895	TW	IW	Between groups	Dispersal limitation
S203	S6	0.560578379275373	1	0.890649971081975	TW	IW	Between groups	Dispersal limitation
S204	S6	2.23079807013407	1	0.841745417153477	TW	IW	Between groups	Heterogeneous selection
S205	S6	3.42368089190576	1	0.869585416624475	TW	IW	Between groups	Heterogeneous selection
S206	S6	1.73201310870358	1	0.860352675114293	TW	IW	Between groups	Dispersal limitation
S207	S6	0.94474232260852	1	0.853991121549759	TW	IW	Between groups	Dispersal limitation
S208	S6	1.34060039121473	1	0.861708991297831	TW	IW	Between groups	Dispersal limitation
S209	S6	0.269303227669656	1	0.852143427397457	TW	IW	Between groups	Dispersal limitation
S210	S6	2.37832728689112	1	0.806319461483902	TW	IW	Between groups	Heterogeneous selection
S213	S6	2.75002446686271	1	0.810141302691471	TW	IW	Between groups	Heterogeneous selection
S214	S6	0.887846881210229	1	0.75615204844651	TW	IW	Between groups	Dispersal limitation
S215	S6	2.02415965905577	1	0.827952017092177	TW	IW	Between groups	Heterogeneous selection
S216	S6	2.18099170777182	1	0.874926395161859	TW	IW	Between groups	Heterogeneous selection
S217	S6	1.77363026654113	1	0.798939618945827	TW	IW	Between groups	Dispersal limitation
S218	S6	1.05050284755459	1	0.821989593668413	TW	IW	Between groups	Dispersal limitation
S219	S6	2.11049802893372	1	0.852699818253796	TW	IW	Between groups	Heterogeneous selection
S220	S6	0.701332681946844	1	0.812410123497108	TW	IW	Between groups	Dispersal limitation
S221	S6	1.27907368755951	1	0.833607549297036	TW	IW	Between groups	Dispersal limitation
S222	S6	0.92211275660801	1	0.864670189566599	TW	IW	Between groups	Dispersal limitation
S223	S6	1.91797188889579	1	0.89599999521462	TW	IW	Between groups	Dispersal limitation
S224	S6	2.1937812270774	1	0.803215949126409	TW	IW	Between groups	Heterogeneous selection
S225	S6	1.43202048831523	1	0.824375411722436	TW	IW	Between groups	Dispersal limitation
S9	S7	-0.87875524777756	1	0.484801994072926	IW	IW	Within IW	Dispersal limitation
S10	S7	-0.537832391498906	0.993993993993994	0.358289931528983	IW	IW	Within IW	Dispersal limitation
