FeatureID	Kingdom	Phylum	Class	Order	Family	Genus	Species
158804	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Marmoricola	
32247	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Marmoricola	
305897	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Kribbella	Kribbellaaluminosa
248838	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Kribbella	
411799	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Actinopolymorpha	
525694	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Actinopolymorpha	
340457	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Actinopolymorpha	
45777	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Actinopolymorpha	
591315	Bacteria	Actinobacteria	Actinobacteria				
248170	Bacteria	Actinobacteria	Actinobacteria				
584943	Bacteria	Actinobacteria	Actinobacteria	koll13			
542225	Bacteria	Actinobacteria	Actinobacteria	koll13			
566820	Bacteria	Actinobacteria	Actinobacteria	koll13			
200104	Bacteria	Actinobacteria	Actinobacteria	koll13			
275402	Bacteria	Actinobacteria	Actinobacteria	koll13			
321069	Bacteria	Actinobacteria	Actinobacteria	koll13			
134809	Bacteria	Actinobacteria	Actinobacteria	koll13			
580386	Bacteria	Actinobacteria	Actinobacteria	koll13			
517376	Bacteria	Actinobacteria	Actinobacteria	koll13			
534601	Bacteria	Actinobacteria	Actinobacteria	koll13			
587114	Bacteria	Actinobacteria	Actinobacteria	koll13			
203278	Bacteria	Actinobacteria	Actinobacteria	koll13			
536016	Bacteria	Actinobacteria	Actinobacteria	koll13			
552440	Bacteria	Actinobacteria	Actinobacteria	koll13			
591611	Bacteria	Actinobacteria	Actinobacteria	koll13			
146727	Bacteria	Actinobacteria	Actinobacteria	koll13			
350544	Bacteria	Actinobacteria	Actinobacteria	koll13			
356778	Bacteria	Actinobacteria	Actinobacteria	koll13			
571148	Bacteria	Actinobacteria	Actinobacteria	koll13			
354609	Bacteria	Actinobacteria	Actinobacteria	koll13			
514700	Bacteria	Actinobacteria	Actinobacteria	koll13			
210359	Bacteria	Actinobacteria	Actinobacteria	koll13			
210533	Bacteria	Actinobacteria	Actinobacteria	koll13			
169682	Bacteria	Actinobacteria	Actinobacteria	koll13			
575324	Bacteria	Actinobacteria	Actinobacteria	koll13			
271885	Bacteria	Actinobacteria	Actinobacteria	koll13			
67031	Bacteria	Actinobacteria	Actinobacteria	koll13			
154599	Bacteria	Actinobacteria	Actinobacteria	koll13			
525820	Bacteria	Actinobacteria	Actinobacteria	koll13			
517129	Bacteria	Actinobacteria	Actinobacteria	koll13			
315608	Bacteria	Actinobacteria	Actinobacteria	koll13			
103163	Bacteria	Actinobacteria	Actinobacteria	koll13			
12812	Bacteria	Actinobacteria	Actinobacteria	koll13			
335721	Bacteria	Actinobacteria	Actinobacteria	koll13			
241082	Bacteria	Actinobacteria	Actinobacteria	koll13			
349592	Bacteria	Actinobacteria	Actinobacteria	koll13			
583854	Bacteria	Actinobacteria	Actinobacteria	koll13			
566562	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
102750	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
564553	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
510433	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
569556	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
94227	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
251247	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
161544	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
255515	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
562332	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
94128	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
538728	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
225849	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
562817	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
585514	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
328654	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
512499	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
160075	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Microthrixaceae		
222905	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Microthrixaceae		
210507	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Microthrixaceae		
219366	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Microthrixaceae		
511430	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Microthrixaceae		
543676	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Microthrixaceae		
591444	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Microthrixaceae		
215846	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Microthrixaceae		
329012	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Microthrixaceae		
145898	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Microthrixaceae		
540668	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Microthrixaceae		
543795	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	ZA3409c		
538254	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	ZA3409c		
588313	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	ZA3409c		
236439	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	ZA3409c		
155882	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	ZA3409c		
592877	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
161055	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	TK06		
145979	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	TK06		
229799	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	ZA3612c		
155352	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	ntu14		
348047	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	ntu14		
11418	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
142032	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	JdFBGBact		
193862	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	JdFBGBact		
203248	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	JdFBGBact		
270309	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	JdFBGBact		
576054	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	JdFBGBact		
550680	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	SC3-41		
554148	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	SC3-41		
272708	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	wb1_P06		
156409	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	wb1_P06		
344834	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	wb1_P06		
330721	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	wb1_P06		
313417	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	wb1_P06		
228452	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	wb1_P06		
265482	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
215181	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
187806	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
289344	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
410072	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
532624	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
553502	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	AKIW874		
243453	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	AKIW874		
574692	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	AKIW874		
240178	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	AKIW874		
542020	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	AKIW874		
534888	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	AKIW874		
237548	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
582749	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
578659	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
250987	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
336584	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
56545	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
24260	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
518645	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
317641	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
174445	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
222364	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
223441	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
207124	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
215003	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
256166	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
333608	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae		
318902	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae		
512041	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae		
216128	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae		
217034	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae		
113586	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae		
112066	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae		
128216	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae		
65457	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae		
153998	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae		
517156	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae		
265034	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae	Iamia	
257150	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae	Iamia	
533436	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae	Iamia	
593462	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae	Iamia	
261988	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae	Iamia	
343298	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae	Iamia	
509223	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
245241	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
63126	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
253229	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
244549	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
125157	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
254262	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
575662	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
348982	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
212039	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
563192	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
570504	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
314157	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
338423	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
271012	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
160171	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
316756	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
572076	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
46548	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
332271	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
270810	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
588530	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
150770	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
161639	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
550158	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
550926	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
589088	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
310346	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
325555	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
563246	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
509624	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
106504	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
583303	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
298250	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
276603	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
554927	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
581081	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
140384	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
113200	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
354357	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
526161	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
534674	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
236395	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
282746	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
113190	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	CL500-29		
221218	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
161665	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
222011	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
557394	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
245969	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
217430	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
161090	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
160500	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
548077	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
232306	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
11398	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
229896	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
160333	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobiaceae		
160517	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobiaceae		
269564	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobiaceae		
43490	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
156849	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
512880	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
63301	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
39131	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
13505	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
159923	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
11399	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
113475	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
11396	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
211564	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
263760	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
253790	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
539421	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales			
256498	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	EB1017		
529793	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	EB1017		
84258	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	EB1017		
562659	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	EB1017		
236284	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	EB1017		
279158	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	EB1017		
594448	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	EB1017		
155186	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	EB1017		
243610	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	EB1017		
257176	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	EB1017		
100157	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	EB1017		
255449	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	EB1017		
223447	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	EB1017		
348524	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	EB1017		
580487	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	EB1017		
534805	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	EB1017		
559205	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	EB1017		
350536	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	EB1017		
559985	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	EB1017		
156323	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	EB1017		
281116	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	EB1017		
257493	Bacteria	Actinobacteria	Actinobacteria	Euzebiales	Euzebiaceae		
260879	Bacteria	Actinobacteria	Actinobacteria	Euzebiales	Euzebiaceae	Euzebia	
464059	Bacteria	Actinobacteria	Actinobacteria	Euzebiales	Euzebiaceae	Euzebia	
585361	Bacteria	Actinobacteria	Actinobacteria	Euzebiales	Euzebiaceae	Euzebia	
48363	Bacteria	Actinobacteria	Actinobacteria	Euzebiales	Euzebiaceae	Euzebia	
354168	Bacteria	Actinobacteria	Actinobacteria	Euzebiales	Euzebiaceae	Euzebia	
240287	Bacteria	Actinobacteria	Actinobacteria	0319-7L14			
248375	Bacteria	Actinobacteria	Actinobacteria	0319-7L14			
577683	Bacteria	Actinobacteria	Actinobacteria	0319-7L14			
55589	Bacteria	Actinobacteria	Actinobacteria	0319-7L14			
248619	Bacteria	Actinobacteria	Actinobacteria	0319-7L14			
251393	Bacteria	Actinobacteria	Actinobacteria	0319-7L14			
215928	Bacteria	Actinobacteria	Actinobacteria	0319-7L14			
224718	Bacteria	Actinobacteria	Actinobacteria	0319-7L14			
574576	Bacteria	Actinobacteria	Actinobacteria	0319-7L14			
128299	Bacteria	Actinobacteria	Actinobacteria	0319-7L14			
247022	Bacteria	Actinobacteria	Actinobacteria	0319-7L14			
555635	Bacteria	Actinobacteria	Actinobacteria	0319-7L14			
137747	Bacteria	Actinobacteria	Actinobacteria	0319-7L14			
512169	Bacteria	Actinobacteria	Actinobacteria	0319-7L14			
210792	Bacteria	Actinobacteria	Actinobacteria	0319-7L14			
591093	Bacteria	Actinobacteria	Actinobacteria	0319-7L14			
361471	Bacteria	Actinobacteria	Actinobacteria	0319-7L14			
253573	Bacteria	Actinobacteria	Actinobacteria	0319-7L14			
581739	Bacteria	Actinobacteria	Actinobacteria	0319-7L14			
256950	Bacteria	Actinobacteria	Actinobacteria	0319-7L14			
141216	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales			
591604	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales			
236303	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales			
584134	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales			
111386	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales			
72811	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales			
108280	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales			
150663	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinomadura	Actinomaduravinacea
12029	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinomadura	Actinomaduravinacea
554990	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinomadura	Actinomaduravinacea
12039	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinomadura	Actinomaduravinacea
12045	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinomadura	Actinomaduravinacea
576085	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinomadura	Actinomaduravinacea
168232	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinomadura	
218621	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinomadura	
104948	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinomadura	Actinomaduraformosensis
12046	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinomadura	Actinomadurakijaniata
105867	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinomadura	
100757	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinomadura	Actinomadurarubrobrunea
38367	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinomadura	
30118	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinomadura	
112062	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinomadura	
246769	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinocorallia	Actinocorallialibanotica
105568	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinocorallia	Actinocorallialongicatena
579412	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales			
532962	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales			
194841	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales			
300943	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiopsaceae		
277241	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiopsaceae	Streptomonospora	
273580	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiopsaceae	Streptomonospora	
63691	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiopsaceae		
